;avail_local;c_op_local
WOOD;32858.47127555436;0.020233103277269918
WET_BIOMASS;44965.570584211615;0.02369550429509806
ENERGY_CROPS_2;15388.327777777777;0.03005023308004064
BIOWASTE;6611.144444444444;0.0001014028859686824
BIOMASS_RESIDUES;21999.7;0.012019008061233485
WASTE;89969.68;0.00823738
