;avail_local;c_op_local
WOOD;11496.010555555555;0.00861788226249089
WET_BIOMASS;907.69741720293;0.014534755740736099
ENERGY_CROPS_2;0.0;0.0
BIOWASTE;34.92861111111111;8.851050867935448e-05
BIOMASS_RESIDUES;2631.85;0.00950447223136258
WASTE;3256.4;0.0062602
