,ELECTRICITY,HEAT_LOW_T_SH,SPACE_COOLING,MOBILITY_PASSENGER,MOBILITY_FREIGHT,PV,WIND_ONSHORE,WIND_OFFSHORE,HYDRO_DAM,HYDRO_RIVER,TIDAL,SOLAR,CSP
2017-01-01 00:00:00+00:00,6.603728945770747e-05,0.00036897450303015637,0.0,1.41e-05,0.00011415525114155251,0.0,0.0812,0.0679,0.6026054696330931,0.4031767489016559,0.0001,0.0,0.0001
2017-01-01 01:00:00+00:00,5.838202309832403e-05,0.00036897450303015637,0.0,3.76e-05,0.00011415525114155251,0.0,0.0648,0.0785,0.6020292458343909,0.4031767489016559,0.0001,0.0,0.0001
2017-01-01 02:00:00+00:00,5.075469566725951e-05,0.00036897450303015637,0.0,9.4e-05,0.00011415525114155251,0.0,0.0541,0.0853,0.6014530220356884,0.4031767489016559,0.0001,0.0,0.0001
2017-01-01 03:00:00+00:00,4.742996319730829e-05,0.00036897450303015637,0.0,0.0001821,0.00011415525114155251,0.0,0.0476,0.0841,0.600876798236986,0.4031767489016559,0.0001,0.0,0.0001
2017-01-01 04:00:00+00:00,4.8435764616789344e-05,0.00036897450303015637,0.0,0.000158603,0.00011415525114155251,0.0,0.0436,0.0766,0.6003005744382837,0.4031767489016559,0.0001,0.0,0.0001
2017-01-01 05:00:00+00:00,5.075469566725951e-05,0.00036897450303015637,0.0,0.000146855,0.00011415525114155251,0.0,0.0396,0.0682,0.5997243506395812,0.4031767489016559,0.0001,0.0,0.0001
2017-01-01 06:00:00+00:00,5.740416060716191e-05,0.00036897450303015637,0.0,0.000164478,0.00011415525114155251,0.004,0.0358,0.0619,0.5991481268408788,0.4031767489016559,0.0001,0.006484,0.0001
2017-01-01 07:00:00+00:00,6.687545730727501e-05,0.00036897450303015637,0.0,0.000187974,0.00011415525114155251,0.169,0.0309,0.0504,0.5985719030421764,0.4031767489016559,0.0001,0.0751383,0.0001
2017-01-01 08:00:00+00:00,7.975530326229604e-05,0.00036897450303015637,0.0,0.000206772,0.00011415525114155251,0.33,0.0212,0.029,0.5979956792434741,0.4031767489016559,0.0001,0.1678287,0.0001
2017-01-01 09:00:00+00:00,9.109850815977663e-05,0.00036897450303015637,0.0,0.000187974,0.00011415525114155251,0.437,0.0087,0.0151,0.5974194554447716,0.4031767489016559,0.0001,0.269358,0.0001
