Category,Subcategory,parameter name,HOUSEHOLDS,SERVICES,INDUSTRY,TRANSPORTATION,Units
Electricity,Electricity,ELECTRICITY,1321.1756113293327,1746.0506255132686,1537.2373343533266,0.0,[GWh]
Heat,High temperature,HEAT_HIGH_T,0.0,0.0,3503.340139064309,0.0,[GWh]
Heat,Space heating,HEAT_LOW_T_SH,4072.9746574868927,3748.3045000677066,938.3876287341469,0.0,[GWh]
Heat,Hot water,HEAT_LOW_T_HW,649.0135779205041,752.0646987811895,504.52864735769845,0.0,[GWh]
Cold,Process cooling,PROCESS_COOLING,0.0,0.0,347.93446166506106,0.0,[GWh]
Cold,Space cooling,SPACE_COOLING,65.80663016029483,190.44971781593114,30.99212122375405,0.0,[GWh]
Mobility,Passenger,MOBILITY_PASSENGER,0.0,0.0,0.0,26193.135253450746,[Mpkm]
Mobility,Freight,MOBILITY_FREIGHT,0.0,0.0,0.0,11766.958429151804,[Mtkm]
Mobility,Long-haul passenger flights,AVIATION_LONG_HAUL,0.0,0.0,0.0,1066.646799065635,[Mpkm]
Mobility,International shipping,SHIPPING,0.0,0.0,0.0,140762.2534348933,[Mtkm]
Non-energy,Non-energy,NON_ENERGY,0.0,0.0,726.8904981075501,0.0,[GWh]
