;avail_local;c_op_local
WOOD;14028.624444444446;0.004702811356771252
WET_BIOMASS;2905.424656492605;0.015595457882222795
ENERGY_CROPS_2;10204.685;0.018078306012947062
BIOWASTE;5929.924999999999;0.0003235397799115177
BIOMASS_RESIDUES;11105.828888888891;0.010194310685593256
WASTE;3256.4;0.0062602
