;avail_local;c_op_local
WOOD;40314.68611111111;0.018338849156106136
WET_BIOMASS;11764.170425822991;0.013408337779486185
ENERGY_CROPS_2;10697.519444444442;0.013733641003665241
BIOWASTE;1122.2875;7.374400950778272e-07
BIOMASS_RESIDUES;11843.167777777775;0.011379517784183535
WASTE;12478.99;0.00654747
