,avail_local,c_op_local
WOOD,42286.03166666667,0.01789902845168877
WET_BIOMASS,11764.170425822991,0.013408337779486185
ENERGY_CROPS_2,10697.519444444442,0.013733641003665241
BIOWASTE,1122.2875,7.374400950778272e-07
BIOMASS_RESIDUES,9871.822222222221,0.011873755337812415
WASTE,12478.99,0.00654747
