,avail_local,c_op_local
WOOD,29819.11277777778,0.008043216981677237
WET_BIOMASS,17720.34732250181,0.013062502303048259
ENERGY_CROPS_2,32258.569444444445,0.012482177433434626
BIOWASTE,3366.980555555556,1.0679695055934265e-05
BIOMASS_RESIDUES,12970.733333333334,0.00983046828094632
WASTE,10339.07,0.00628278
