,ELECTRICITY,HEAT_LOW_T_SH,SPACE_COOLING,MOBILITY_PASSENGER,MOBILITY_FREIGHT,PV,WIND_ONSHORE,WIND_OFFSHORE,HYDRO_DAM,HYDRO_RIVER,TIDAL,SOLAR,CSP
2017-04-24 22:00:00+00:00,8.768620370631427e-05,0.00016948607471248083,0.0,2.35e-06,0.00011415525114155251,0.0,0.5662,0.0001,0.8218283490310768,0.9138888888888888,0.0001,0.0,0.0001
2017-04-24 23:00:00+00:00,7.711451441962252e-05,0.0001753723174816906,0.0,1.17e-06,0.00011415525114155251,0.0,0.5578,0.0001,0.821862943049979,0.9140432098765431,0.0001,0.0,0.0001
2017-04-25 00:00:00+00:00,7.25881502193544e-05,0.00018072965462184964,0.0,1.41e-05,0.00011415525114155251,0.0,0.5371,0.0001,0.8218975370688809,0.9141975308641973,0.0001,0.0,0.0001
2017-04-25 01:00:00+00:00,7.198142960318918e-05,0.00018566971990302403,0.0,3.76e-05,0.00011415525114155251,0.0,0.5238,0.0001,0.8219321310877831,0.9143518518518516,0.0001,0.0,0.0001
2017-04-25 02:00:00+00:00,7.344189823979251e-05,0.00019036484118385938,0.0,9.4e-05,0.00011415525114155251,0.0,0.5023,0.0001,0.8219667251066852,0.9145061728395059,0.0001,0.0,0.0001
2017-04-25 03:00:00+00:00,8.129226392173494e-05,0.00019493965811054586,0.0,0.0001821,0.00011415525114155251,0.0,0.464,0.0001,0.8220013191255872,0.9146604938271604,0.0001,0.0,0.0001
2017-04-25 04:00:00+00:00,9.861958229273334e-05,0.00019935515305471093,0.0,0.000158603,0.00011415525114155251,0.039,0.4181,0.0001,0.8220359131444893,0.9148148148148146,0.0001,0.0,0.0001
2017-04-25 05:00:00+00:00,0.0001183407976554078,0.0002037067024412654,0.0,0.000146855,0.00011415525114155251,0.149,0.3971,0.0001,0.8220705071633914,0.914969135802469,0.0001,0.0130132,0.0001
2017-04-25 06:00:00+00:00,0.00012453889388400479,0.00020797588127903323,0.0,0.000164478,0.00011415525114155251,0.291,0.5358,0.0001,0.8221051011822934,0.9151234567901234,0.0001,0.0962634,0.0001
2017-04-25 07:00:00+00:00,0.0001259111774046174,0.00021177142946127826,0.0,0.000187974,0.00011415525114155251,0.435,0.7068,0.0001,0.8221396952011955,0.9152777777777776,0.0001,0.23132650000000002,0.0001
