,,,HOUSEHOLDS,SERVICES,INDUSTRY,TRANSPORTATION
2015,SK,MOBILITY_PASSENGER,0.0,0.0,0.0,38632.05453125378
2015,SK,MOBILITY_FREIGHT,0.0,0.0,0.0,23950.922543842156
2015,SK,AVIATION_LONG_HAUL,0.0,0.0,0.0,741.460429236383
2015,SK,SHIPPING,0.0,0.0,0.0,0.0
2015,SK,NON_ENERGY,0.0,0.0,6810.031644033373,0.0
2015,GB,ELECTRICITY,64189.206459126806,49992.55461891982,74590.34600254837,0.0
2015,GB,HEAT_HIGH_T,0.0,0.0,157248.65399130818,0.0
2015,GB,HEAT_LOW_T_SH,272246.23607485037,111367.95072334727,39767.822116016694,0.0
2015,GB,HEAT_LOW_T_HW,79050.23120113643,40020.50642191434,16498.419837878206,0.0
2015,GB,PROCESS_COOLING,0.0,0.0,14611.460152282785,0.0
2015,GB,SPACE_COOLING,5420.244248289827,15686.625877449376,1038.4031115110836,0.0
2015,GB,MOBILITY_PASSENGER,0.0,0.0,0.0,909453.357104311
2015,GB,MOBILITY_FREIGHT,0.0,0.0,0.0,242403.28786424044
2015,GB,AVIATION_LONG_HAUL,0.0,0.0,0.0,228930.55375957623
2015,GB,SHIPPING,0.0,0.0,0.0,2109697.9663724047
2015,GB,NON_ENERGY,0.0,0.0,56233.64014780272,0.0
2015,XK,ELECTRICITY,1535.896082,676.7909649,870.2626511,0.0
2015,XK,HEAT_HIGH_T,0.0,0.0,1429.740992,0.0
2015,XK,HEAT_LOW_T_SH,2673.391399,872.9544565,559.179526,0.0
2015,XK,HEAT_LOW_T_HW,949.6154442,370.1404258,594.8439491,0.0
2015,XK,PROCESS_COOLING,0.0,0.0,182.3254602,0.0
2015,XK,SPACE_COOLING,100.3091496,185.9817683,49.24299256,0.0
2015,XK,MOBILITY_PASSENGER,0.0,0.0,0.0,9492.574125
2015,XK,MOBILITY_FREIGHT,0.0,0.0,0.0,2456.44235
2015,XK,AVIATION_LONG_HAUL,0.0,0.0,0.0,243.3879703
2015,XK,SHIPPING,0.0,0.0,0.0,0.0
2015,XK,NON_ENERGY,0.0,0.0,358.7342987,0.0
2020,AL,ELECTRICITY,,,,
2020,AL,HEAT_HIGH_T,,,,
2020,AL,HEAT_LOW_T_SH,,,,
2020,AL,HEAT_LOW_T_HW,,,,
2020,AL,PROCESS_COOLING,,,,
2020,AL,SPACE_COOLING,,,,
2020,AL,MOBILITY_PASSENGER,,,,
2020,AL,MOBILITY_FREIGHT,,,,
2020,AL,AVIATION_LONG_HAUL,,,,
2020,AL,SHIPPING,,,,
2020,AL,NON_ENERGY,,,,
2020,AT,ELECTRICITY,13558.595671081584,9752.386067600799,3521.1729509761662,0.0
2020,AT,HEAT_HIGH_T,0.0,0.0,62807.73100710074,0.0
2020,AT,HEAT_LOW_T_SH,54399.27119758502,11929.022687841527,14993.52398191023,0.0
2020,AT,HEAT_LOW_T_HW,8959.33483875884,3961.0522346245816,4513.138784566845,0.0
2020,AT,PROCESS_COOLING,0.0,0.0,3707.458294987206,0.0
2020,AT,SPACE_COOLING,836.50117038474,2420.9021410823166,564.1676968062872,0.0
2020,AT,MOBILITY_PASSENGER,0.0,0.0,0.0,102530.05101360218
2020,AT,MOBILITY_FREIGHT,0.0,0.0,0.0,68362.295350325
2020,AT,AVIATION_LONG_HAUL,0.0,0.0,0.0,17784.5777482
2020,AT,SHIPPING,0.0,0.0,0.0,0.0
2020,AT,NON_ENERGY,0.0,0.0,16786.157236826817,0.0
2020,BA,ELECTRICITY,,,,
2020,BA,HEAT_HIGH_T,,,,
2020,BA,HEAT_LOW_T_SH,,,,
2020,BA,HEAT_LOW_T_HW,,,,
2020,BA,PROCESS_COOLING,,,,
2020,BA,SPACE_COOLING,,,,
2020,BA,MOBILITY_PASSENGER,,,,
2020,BA,MOBILITY_FREIGHT,,,,
2020,BA,AVIATION_LONG_HAUL,,,,
2020,BA,SHIPPING,,,,
2020,BA,NON_ENERGY,,,,
2020,BE,ELECTRICITY,13292.561677124137,16493.767980265467,27101.222292308496,0.0
2020,BE,HEAT_HIGH_T,0.0,0.0,65970.21265201141,0.0
2020,BE,HEAT_LOW_T_SH,63180.759985796845,37235.22630013804,10255.530986935706,0.0
2020,BE,HEAT_LOW_T_HW,13537.339201225333,8292.765297033684,7490.490688858417,0.0
2020,BE,PROCESS_COOLING,0.0,0.0,8459.16672420513,0.0
2020,BE,SPACE_COOLING,1174.140534177942,3398.057807636474,251.18900311547054,0.0
2020,BE,MOBILITY_PASSENGER,0.0,0.0,0.0,117988.39189136983
2020,BE,MOBILITY_FREIGHT,0.0,0.0,0.0,69186.15784238977
2020,BE,AVIATION_LONG_HAUL,0.0,0.0,0.0,19017.866971099997
2020,BE,SHIPPING,0.0,0.0,0.0,1303446.3834216283
2020,BE,NON_ENERGY,0.0,0.0,51920.92894024039,0.0
2020,BG,ELECTRICITY,7346.30958612199,4811.388699082069,7032.470761854727,0.0
2020,BG,HEAT_HIGH_T,0.0,0.0,11553.536966616697,0.0
2020,BG,HEAT_LOW_T_SH,13586.430260836574,5881.440159219679,4518.651543788599,0.0
2020,BG,HEAT_LOW_T_HW,4718.416231166346,2780.0622604138985,4806.85073199759,0.0
2020,BG,PROCESS_COOLING,0.0,0.0,1473.3465324119823,0.0
2020,BG,SPACE_COOLING,570.834457348498,1652.0411553792978,397.92575098018415,0.0
2020,BG,MOBILITY_PASSENGER,0.0,0.0,0.0,71689.711454491
2020,BG,MOBILITY_FREIGHT,0.0,0.0,0.0,20749.66890313496
2020,BG,AVIATION_LONG_HAUL,0.0,0.0,0.0,2235.6334282859993
2020,BG,SHIPPING,0.0,0.0,0.0,65101.89662112222
2020,BG,NON_ENERGY,0.0,0.0,3647.465311153673,0.0
2020,CH,ELECTRICITY,,,,
2020,CH,HEAT_HIGH_T,,,,
2020,CH,HEAT_LOW_T_SH,,,,
2020,CH,HEAT_LOW_T_HW,,,,
2020,CH,PROCESS_COOLING,,,,
2020,CH,SPACE_COOLING,,,,
2020,CH,MOBILITY_PASSENGER,,,,
2020,CH,MOBILITY_FREIGHT,,,,
2020,CH,AVIATION_LONG_HAUL,0.0,0.0,0.0,25064.78992884
2020,CH,SHIPPING,0.0,0.0,0.0,0.0
2020,CH,NON_ENERGY,,,,
2020,CZ,ELECTRICITY,9935.52492492273,10360.042842966815,4447.068737726567,0.0
2020,CZ,HEAT_HIGH_T,0.0,0.0,46977.72634502364,0.0
2020,CZ,HEAT_LOW_T_SH,56125.0937119878,24407.460754813736,12570.072509548758,0.0
2020,CZ,HEAT_LOW_T_HW,9448.505874845407,4761.683838570353,6408.890975182798,0.0
2020,CZ,PROCESS_COOLING,0.0,0.0,4049.533496566191,0.0
2020,CZ,SPACE_COOLING,390.27452942703184,1129.4860991829055,630.3879443070539,0.0
2020,CZ,MOBILITY_PASSENGER,0.0,0.0,0.0,108185.8947664563
2020,CZ,MOBILITY_FREIGHT,0.0,0.0,0.0,57601.56890133558
2020,CZ,AVIATION_LONG_HAUL,0.0,0.0,0.0,8519.28681541
2020,CZ,SHIPPING,0.0,0.0,0.0,0.0
2020,CZ,NON_ENERGY,0.0,0.0,19516.231911548137,0.0
2020,DE,ELECTRICITY,124678.99998197808,85740.5375030917,125953.46290266435,0.0
2020,DE,HEAT_HIGH_T,0.0,0.0,330626.13325972867,0.0
2020,DE,HEAT_LOW_T_SH,413657.82478751114,246514.19412328952,56864.008651226584,0.0
2020,DE,HEAT_LOW_T_HW,94546.79555420407,46101.896688586276,54545.01681322196,0.0
2020,DE,PROCESS_COOLING,0.0,0.0,32952.92835179632,0.0
2020,DE,SPACE_COOLING,8825.509099382996,25541.73817235765,1855.7320476301568,0.0
2020,DE,MOBILITY_PASSENGER,0.0,0.0,0.0,1096941.963851975
2020,DE,MOBILITY_FREIGHT,0.0,0.0,0.0,612752.3173629689
2020,DE,AVIATION_LONG_HAUL,0.0,0.0,0.0,172208.2131504
2020,DE,SHIPPING,0.0,0.0,0.0,1341212.5306514027
2020,DE,NON_ENERGY,0.0,0.0,147730.9451034474,0.0
2020,DK,ELECTRICITY,10475.371836675055,12712.659662338936,4961.92509783113,0.0
2020,DK,HEAT_HIGH_T,0.0,0.0,11976.726092811004,0.0
2020,DK,HEAT_LOW_T_SH,32294.971510811676,11390.05996548066,2616.9166551760604,0.0
2020,DK,HEAT_LOW_T_HW,4500.143364926936,3229.789138288507,3492.0468712023862,0.0
2020,DK,PROCESS_COOLING,0.0,0.0,2377.6008676261586,0.0
2020,DK,SPACE_COOLING,766.260106707509,2217.6188134930712,30.14159655042679,0.0
2020,DK,MOBILITY_PASSENGER,0.0,0.0,0.0,87438.08095410698
2020,DK,MOBILITY_FREIGHT,0.0,0.0,0.0,25476.750486324738
2020,DK,AVIATION_LONG_HAUL,0.0,0.0,0.0,15932.653336409998
2020,DK,SHIPPING,0.0,0.0,0.0,89804.98358070578
2020,DK,NON_ENERGY,0.0,0.0,1852.1619483356262,0.0
2020,EE,ELECTRICITY,1694.3440522366736,1939.586742743047,1221.2958951878816,0.0
2020,EE,HEAT_HIGH_T,0.0,0.0,2783.3144795992607,0.0
2020,EE,HEAT_LOW_T_SH,6630.952982551237,4322.386353927518,745.5250620426904,0.0
2020,EE,HEAT_LOW_T_HW,926.7151210902902,592.310439826117,400.8351555434092,0.0
2020,EE,PROCESS_COOLING,0.0,0.0,276.4250648418588,0.0
2020,EE,SPACE_COOLING,11.19036678319646,32.38582785541904,24.622450670350613,0.0
2020,EE,MOBILITY_PASSENGER,0.0,0.0,0.0,17855.070519006913
2020,EE,MOBILITY_FREIGHT,0.0,0.0,0.0,5511.173384810124
2020,EE,AVIATION_LONG_HAUL,0.0,0.0,0.0,702.8812924380001
2020,EE,SHIPPING,0.0,0.0,0.0,77158.13206574395
2020,EE,NON_ENERGY,0.0,0.0,469.262974510724,0.0
2020,GR,ELECTRICITY,12099.699681690012,8722.112305166496,11239.999217884415,0.0
2020,GR,HEAT_HIGH_T,0.0,0.0,14446.008148593883,0.0
2020,GR,HEAT_LOW_T_SH,27976.989358133036,8383.406026368812,3885.873769228965,0.0
2020,GR,HEAT_LOW_T_HW,11074.410941762624,8172.063312392158,1661.486421443665,0.0
2020,GR,PROCESS_COOLING,0.0,0.0,1298.2810861306484,0.0
2020,GR,SPACE_COOLING,3105.6315515283436,8987.949256603837,1533.5938313836923,0.0
2020,GR,MOBILITY_PASSENGER,0.0,0.0,0.0,158238.91846782554
2020,GR,MOBILITY_FREIGHT,0.0,0.0,0.0,28022.897848501783
2020,GR,AVIATION_LONG_HAUL,0.0,0.0,0.0,13131.507826609999
2020,GR,SHIPPING,0.0,0.0,0.0,355917.9660213168
2020,GR,NON_ENERGY,0.0,0.0,5090.728860453864,0.0
2020,ES,ELECTRICITY,45820.45506384884,63786.0333361562,30390.16859262727,0.0
2020,ES,HEAT_HIGH_T,0.0,0.0,140030.88509465038,0.0
2020,ES,HEAT_LOW_T_SH,70988.7129897085,49452.45748993132,24631.752779360595,0.0
2020,ES,HEAT_LOW_T_HW,36290.22372566998,29056.79165257481,3413.292830838672,0.0
2020,ES,PROCESS_COOLING,0.0,0.0,12441.447470945543,0.0
2020,ES,SPACE_COOLING,13780.383066508328,39881.54476257395,11243.573293475702,0.0
2020,ES,MOBILITY_PASSENGER,0.0,0.0,0.0,403634.0399581569
2020,ES,MOBILITY_FREIGHT,0.0,0.0,0.0,240655.06515322492
2020,ES,AVIATION_LONG_HAUL,0.0,0.0,0.0,85787.16613423999
2020,ES,SHIPPING,0.0,0.0,0.0,1548894.4924904048
2020,ES,NON_ENERGY,0.0,0.0,45075.94031372841,0.0
2020,FI,ELECTRICITY,9125.25724195167,10685.598004089332,23340.23085330767,0.0
2020,FI,HEAT_HIGH_T,0.0,0.0,59604.59771508949,0.0
2020,FI,HEAT_LOW_T_SH,38391.473797969404,23673.87569607881,22031.97188268409,0.0
2020,FI,HEAT_LOW_T_HW,7479.800783853877,5919.878031781598,9097.417763638463,0.0
2020,FI,PROCESS_COOLING,0.0,0.0,3743.5747432444828,0.0
2020,FI,SPACE_COOLING,423.43075271427966,1225.4428949269964,517.8580137594445,0.0
2020,FI,MOBILITY_PASSENGER,0.0,0.0,0.0,89122.10679433614
2020,FI,MOBILITY_FREIGHT,0.0,0.0,0.0,39560.79581808079
2020,FI,AVIATION_LONG_HAUL,0.0,0.0,0.0,16099.94769336
2020,FI,SHIPPING,0.0,0.0,0.0,137485.80882641545
2020,FI,NON_ENERGY,0.0,0.0,11014.860674379865,0.0
2020,FR,ELECTRICITY,90847.31415840962,102300.9855647656,87807.20156423279,0.0
2020,FR,HEAT_HIGH_T,0.0,0.0,147439.10713487046,0.0
2020,FR,HEAT_LOW_T_SH,251512.64115640576,167198.9213800281,30193.63334783548,0.0
2020,FR,HEAT_LOW_T_HW,78036.54573112966,47745.95343789408,10675.705615168401,0.0
2020,FR,PROCESS_COOLING,0.0,0.0,17836.779756352742,0.0
2020,FR,SPACE_COOLING,16156.10637822116,46757.08045285813,3742.3470397781734,0.0
2020,FR,MOBILITY_PASSENGER,0.0,0.0,0.0,689054.54165965
2020,FR,MOBILITY_FREIGHT,0.0,0.0,0.0,347494.32161834434
2020,FR,AVIATION_LONG_HAUL,0.0,0.0,0.0,147627.0110378
2020,FR,SHIPPING,0.0,0.0,0.0,996568.2957323305
2020,FR,NON_ENERGY,0.0,0.0,90387.83433976522,0.0
2020,HR,ELECTRICITY,4375.850904865024,4791.565757140482,1646.0804498327468,0.0
2020,HR,HEAT_HIGH_T,0.0,0.0,8064.645171321564,0.0
2020,HR,HEAT_LOW_T_SH,18007.894216189547,4357.084197224165,0.0,0.0
2020,HR,HEAT_LOW_T_HW,3978.2911516321606,1750.1275418364773,1917.3797891490804,0.0
2020,HR,PROCESS_COOLING,0.0,0.0,664.8788833107376,0.0
2020,HR,SPACE_COOLING,1152.7052135732758,3336.022253612378,0.0,0.0
2020,HR,MOBILITY_PASSENGER,0.0,0.0,0.0,32018.874680674395
2020,HR,MOBILITY_FREIGHT,0.0,0.0,0.0,13172.166006078503
2020,HR,AVIATION_LONG_HAUL,0.0,0.0,0.0,1986.8339292019998
2020,HR,SHIPPING,0.0,0.0,0.0,45196.6560185043
2020,HR,NON_ENERGY,0.0,0.0,3380.1988650065296,0.0
2020,HU,ELECTRICITY,9349.702677972768,11983.25757970625,20408.867569598737,0.0
2020,HU,HEAT_HIGH_T,0.0,0.0,15475.413961639908,0.0
2020,HU,HEAT_LOW_T_SH,48851.08282448567,15875.298558625804,3859.555055175877,0.0
2020,HU,HEAT_LOW_T_HW,8780.459958207313,4040.5003518716003,4232.633301757869,0.0
2020,HU,PROCESS_COOLING,0.0,0.0,1571.380767747285,0.0
2020,HU,SPACE_COOLING,696.2824518817336,2015.097812455235,179.27683750400703,0.0
2020,HU,MOBILITY_PASSENGER,0.0,0.0,0.0,86002.39650808965
2020,HU,MOBILITY_FREIGHT,0.0,0.0,0.0,41828.89338835886
2020,HU,AVIATION_LONG_HAUL,0.0,0.0,0.0,5119.606325964
2020,HU,SHIPPING,0.0,0.0,0.0,0.0
2020,HU,NON_ENERGY,0.0,0.0,14035.60541185783,0.0
2020,IE,ELECTRICITY,6075.759491514942,6008.765930878987,6892.398272219685,0.0
2020,IE,HEAT_HIGH_T,0.0,0.0,14917.379929622324,0.0
2020,IE,HEAT_LOW_T_SH,19557.055519755224,7584.943276119754,4186.494046524676,0.0
2020,IE,HEAT_LOW_T_HW,5658.244470733624,3202.3292531189313,1663.2180162236405,0.0
2020,IE,PROCESS_COOLING,0.0,0.0,2461.2721345415607,0.0
2020,IE,SPACE_COOLING,510.7966258162292,1478.2868080475919,71.19576560164333,0.0
2020,IE,MOBILITY_PASSENGER,0.0,0.0,0.0,68449.84521383248
2020,IE,MOBILITY_FREIGHT,0.0,0.0,0.0,11436.137833297713
2020,IE,AVIATION_LONG_HAUL,0.0,0.0,0.0,18797.95544748
2020,IE,SHIPPING,0.0,0.0,0.0,69866.45910070841
2020,IE,NON_ENERGY,0.0,0.0,1828.6284292346893,0.0
2020,IT,ELECTRICITY,52482.22039995122,77534.24875122725,40799.001588698164,0.0
2020,IT,HEAT_HIGH_T,0.0,0.0,160943.0793252696,0.0
2020,IT,HEAT_LOW_T_SH,217372.9719855953,98434.73581099807,33921.818529762866,0.0
2020,IT,HEAT_LOW_T_HW,67375.22711432491,39264.28086582877,27751.307425656258,0.0
2020,IT,PROCESS_COOLING,0.0,0.0,20236.605787509372,0.0
2020,IT,SPACE_COOLING,16579.33620929675,47981.94186428873,11641.015099195083,0.0
2020,IT,MOBILITY_PASSENGER,0.0,0.0,0.0,720986.0745158402
2020,IT,MOBILITY_FREIGHT,0.0,0.0,0.0,221880.9503798219
2020,IT,AVIATION_LONG_HAUL,0.0,0.0,0.0,71105.95277755999
2020,IT,SHIPPING,0.0,0.0,0.0,948264.5983204762
2020,IT,NON_ENERGY,0.0,0.0,49244.37166234913,0.0
2020,LT,ELECTRICITY,2954.1723255938855,2286.8358087621573,1932.9704173149812,0.0
2020,LT,HEAT_HIGH_T,0.0,0.0,4730.989376861357,0.0
2020,LT,HEAT_LOW_T_SH,10547.031922206857,3995.925395244491,1555.4146430243295,0.0
2020,LT,HEAT_LOW_T_HW,1746.8161500113542,1031.3739912765477,2743.7929013140615,0.0
2020,LT,PROCESS_COOLING,0.0,0.0,645.9655833927475,0.0
2020,LT,SPACE_COOLING,42.55973146089792,123.17131005350208,40.28991434898829,0.0
2020,LT,MOBILITY_PASSENGER,0.0,0.0,0.0,39822.20492031301
2020,LT,MOBILITY_FREIGHT,0.0,0.0,0.0,22546.31961232931
2020,LT,AVIATION_LONG_HAUL,0.0,0.0,0.0,1599.38887212
2020,LT,SHIPPING,0.0,0.0,0.0,173157.36238281976
2020,LT,NON_ENERGY,0.0,0.0,7726.72715291699,0.0
2020,LU,ELECTRICITY,780.5722249310207,1012.9254072957465,1383.7763283207337,0.0
2020,LU,HEAT_HIGH_T,0.0,0.0,4508.325967701717,0.0
2020,LU,HEAT_LOW_T_SH,4817.890139445323,2760.3287790769537,869.125599015643,0.0
2020,LU,HEAT_LOW_T_HW,594.3361207434975,561.7509760371033,64.46982140839748,0.0
2020,LU,PROCESS_COOLING,0.0,0.0,170.934522614506,0.0
2020,LU,SPACE_COOLING,211.58726173850286,612.3506733802778,99.96998454831053,0.0
2020,LU,MOBILITY_PASSENGER,0.0,0.0,0.0,9153.013776351982
2020,LU,MOBILITY_FREIGHT,0.0,0.0,0.0,3496.4442540219043
2020,LU,AVIATION_LONG_HAUL,0.0,0.0,0.0,351.03427984699994
2020,LU,SHIPPING,0.0,0.0,0.0,0.0
2020,LU,NON_ENERGY,0.0,0.0,311.605436841327,0.0
2020,LV,ELECTRICITY,1829.9259849197695,2624.131897003864,206.1830227360209,0.0
2020,LV,HEAT_HIGH_T,0.0,0.0,6677.686557671057,0.0
2020,LV,HEAT_LOW_T_SH,8435.630475337579,4954.482630487142,1284.9286500239004,0.0
2020,LV,HEAT_LOW_T_HW,1461.9884503151043,976.557843246087,687.0601075987283,0.0
2020,LV,PROCESS_COOLING,0.0,0.0,236.24639270124496,0.0
2020,LV,SPACE_COOLING,39.15222590610982,113.30971298061067,33.39390188982956,0.0
2020,LV,MOBILITY_PASSENGER,0.0,0.0,0.0,21335.54758102198
2020,LV,MOBILITY_FREIGHT,0.0,0.0,0.0,21352.838802064696
2020,LV,AVIATION_LONG_HAUL,0.0,0.0,0.0,2085.907855746
2020,LV,SHIPPING,0.0,0.0,0.0,142070.1990199766
2020,LV,NON_ENERGY,0.0,0.0,740.0819060224883,0.0
2020,ME,ELECTRICITY,,,,
2020,ME,HEAT_HIGH_T,,,,
2020,ME,HEAT_LOW_T_SH,,,,
2020,ME,HEAT_LOW_T_HW,,,,
2020,ME,PROCESS_COOLING,,,,
2020,ME,SPACE_COOLING,,,,
2020,ME,MOBILITY_PASSENGER,,,,
2020,ME,MOBILITY_FREIGHT,,,,
2020,ME,AVIATION_LONG_HAUL,,,,
2020,ME,SHIPPING,,,,
2020,ME,NON_ENERGY,,,,
2020,MK,ELECTRICITY,,,,
2020,MK,HEAT_HIGH_T,,,,
2020,MK,HEAT_LOW_T_SH,,,,
2020,MK,HEAT_LOW_T_HW,,,,
2020,MK,PROCESS_COOLING,,,,
2020,MK,SPACE_COOLING,,,,
2020,MK,MOBILITY_PASSENGER,,,,
2020,MK,MOBILITY_FREIGHT,,,,
2020,MK,AVIATION_LONG_HAUL,,,,
2020,MK,SHIPPING,,,,
2020,MK,NON_ENERGY,,,,
2020,NL,ELECTRICITY,17433.074864142876,64894.74493426988,18302.926396376923,0.0
2020,NL,HEAT_HIGH_T,0.0,0.0,91941.14005303926,0.0
2020,NL,HEAT_LOW_T_SH,64134.40081037277,41708.76509558242,15694.727510218552,0.0
2020,NL,HEAT_LOW_T_HW,17649.14456857034,19670.505650500596,16163.122307202531,0.0
2020,NL,PROCESS_COOLING,0.0,0.0,11377.498538297978,0.0
2020,NL,SPACE_COOLING,3324.2499139900087,9620.6485049742,308.63436271188164,0.0
2020,NL,MOBILITY_PASSENGER,0.0,0.0,0.0,179726.80219025668
2020,NL,MOBILITY_FREIGHT,0.0,0.0,0.0,105080.92144225814
2020,NL,AVIATION_LONG_HAUL,0.0,0.0,0.0,84687.46222812
2020,NL,SHIPPING,0.0,0.0,0.0,2963235.4028069205
2020,NL,NON_ENERGY,0.0,0.0,73046.0452259061,0.0
2020,NO,ELECTRICITY,,,,
2020,NO,HEAT_HIGH_T,,,,
2020,NO,HEAT_LOW_T_SH,,,,
2020,NO,HEAT_LOW_T_HW,,,,
2020,NO,PROCESS_COOLING,,,,
2020,NO,SPACE_COOLING,,,,
2020,NO,MOBILITY_PASSENGER,,,,
2020,NO,MOBILITY_FREIGHT,,,,
2020,NO,AVIATION_LONG_HAUL,0.0,0.0,0.0,9576.331629479999
2020,NO,SHIPPING,,,,
2020,NO,NON_ENERGY,,,,
2020,PL,ELECTRICITY,28361.156635710813,41475.63315927721,21490.05339737774,0.0
2020,PL,HEAT_HIGH_T,0.0,0.0,114442.27014280726,0.0
2020,PL,HEAT_LOW_T_SH,137658.44328126134,65510.62994110102,8117.675647750856,0.0
2020,PL,HEAT_LOW_T_HW,27189.821436253547,26831.756607194122,19090.23604694637,0.0
2020,PL,PROCESS_COOLING,0.0,0.0,10269.00008668371,0.0
2020,PL,SPACE_COOLING,1213.2387933128703,3511.2113364101456,203.45785565661407,0.0
2020,PL,MOBILITY_PASSENGER,0.0,0.0,0.0,248125.89494971329
2020,PL,MOBILITY_FREIGHT,0.0,0.0,0.0,231489.77237243127
2020,PL,AVIATION_LONG_HAUL,0.0,0.0,0.0,17494.49998998
2020,PL,SHIPPING,0.0,0.0,0.0,284997.08734501916
2020,PL,NON_ENERGY,0.0,0.0,39521.33986361914,0.0
2020,PT,ELECTRICITY,8850.17163385623,14782.715210191898,8708.644669728574,0.0
2020,PT,HEAT_HIGH_T,0.0,0.0,31489.75188670425,0.0
2020,PT,HEAT_LOW_T_SH,6469.64134584449,10810.879407662891,5611.110702041272,0.0
2020,PT,HEAT_LOW_T_HW,5133.1111677112785,5391.510310000422,4111.327426448027,0.0
2020,PT,PROCESS_COOLING,0.0,0.0,2071.90123486357,0.0
2020,PT,SPACE_COOLING,2122.1300804543816,6141.6163387605,1273.1640236928797,0.0
2020,PT,MOBILITY_PASSENGER,0.0,0.0,0.0,107651.81884027591
2020,PT,MOBILITY_FREIGHT,0.0,0.0,0.0,23846.85489416716
2020,PT,AVIATION_LONG_HAUL,0.0,0.0,0.0,25625.86238016
2020,PT,SHIPPING,0.0,0.0,0.0,307516.1940838383
2020,PT,NON_ENERGY,0.0,0.0,9494.517194449185,0.0
2020,RO,ELECTRICITY,11485.237594730319,13889.90844072481,6110.2957328784005,0.0
2020,RO,HEAT_HIGH_T,0.0,0.0,49389.07335215274,0.0
2020,RO,HEAT_LOW_T_SH,54363.40883565394,10538.216447238066,6434.48669564878,0.0
2020,RO,HEAT_LOW_T_HW,11369.76174858646,3848.5461984362605,5263.6238815302595,0.0
2020,RO,PROCESS_COOLING,0.0,0.0,2520.165198459418,0.0
2020,RO,SPACE_COOLING,466.9004669180436,1351.24776874412,189.60100879877996,0.0
2020,RO,MOBILITY_PASSENGER,0.0,0.0,0.0,113996.48488076827
2020,RO,MOBILITY_FREIGHT,0.0,0.0,0.0,44814.3499155111
2020,RO,AVIATION_LONG_HAUL,0.0,0.0,0.0,2786.875526979
2020,RO,SHIPPING,0.0,0.0,0.0,125506.57964654376
2020,RO,NON_ENERGY,0.0,0.0,8511.368603069668,0.0
2020,RS,ELECTRICITY,,,,
2020,RS,HEAT_HIGH_T,,,,
2020,RS,HEAT_LOW_T_SH,,,,
2020,RS,HEAT_LOW_T_HW,,,,
2020,RS,PROCESS_COOLING,,,,
2020,RS,SPACE_COOLING,,,,
2020,RS,MOBILITY_PASSENGER,,,,
2020,RS,MOBILITY_FREIGHT,,,,
2020,RS,AVIATION_LONG_HAUL,,,,
2020,RS,SHIPPING,,,,
2020,RS,NON_ENERGY,,,,
2020,SE,ELECTRICITY,19921.04743211518,8639.069519363891,37734.177664224815,0.0
2020,SE,HEAT_HIGH_T,0.0,0.0,67197.64757100366,0.0
2020,SE,HEAT_LOW_T_SH,51263.70237107104,28398.66278573874,7999.191287594777,0.0
2020,SE,HEAT_LOW_T_HW,10812.497987888302,4996.134269764189,4235.983954224539,0.0
2020,SE,PROCESS_COOLING,0.0,0.0,2748.8167949207864,0.0
2020,SE,SPACE_COOLING,1140.972082169478,3302.065620982695,146.22121783042036,0.0
2020,SE,MOBILITY_PASSENGER,0.0,0.0,0.0,160582.8640085375
2020,SE,MOBILITY_FREIGHT,0.0,0.0,0.0,79176.93361264293
2020,SE,AVIATION_LONG_HAUL,0.0,0.0,0.0,12016.696879539999
2020,SE,SHIPPING,0.0,0.0,0.0,189366.85666059525
2020,SE,NON_ENERGY,0.0,0.0,14544.250131361052,0.0
2020,SI,ELECTRICITY,2471.411488307776,2108.64590234836,4906.358392453253,0.0
2020,SI,HEAT_HIGH_T,0.0,0.0,6108.393417803462,0.0
2020,SI,HEAT_LOW_T_SH,7481.103971802368,2816.362821431851,1312.387999088814,0.0
2020,SI,HEAT_LOW_T_HW,2262.7540338878066,1137.372636656216,672.0808389930235,0.0
2020,SI,PROCESS_COOLING,0.0,0.0,333.5836165200428,0.0
2020,SI,SPACE_COOLING,286.110976929129,828.0283413307191,104.88088916263973,0.0
2020,SI,MOBILITY_PASSENGER,0.0,0.0,0.0,27784.46209057216
2020,SI,MOBILITY_FREIGHT,0.0,0.0,0.0,14505.863743526243
2020,SI,AVIATION_LONG_HAUL,0.0,0.0,0.0,678.86286732
2020,SI,SHIPPING,0.0,0.0,0.0,130215.56903119062
2020,SI,NON_ENERGY,0.0,0.0,1107.9328156903553,0.0
2020,SK,ELECTRICITY,4864.960637091174,4210.150986943831,1863.2249424399824,0.0
2020,SK,HEAT_HIGH_T,0.0,0.0,23904.934412945986,0.0
2020,SK,HEAT_LOW_T_SH,12117.269695234023,9967.387412222175,9507.32768626822,0.0
2020,SK,HEAT_LOW_T_HW,4451.84334178744,2046.9387321448637,1088.4392556328044,0.0
2020,SK,PROCESS_COOLING,0.0,0.0,1213.8772489821426,0.0
2020,SK,SPACE_COOLING,314.22929890516286,909.4050426258452,819.1102509581495,0.0
2020,SK,MOBILITY_PASSENGER,0.0,0.0,0.0,35178.97167495228
2020,SK,MOBILITY_FREIGHT,0.0,0.0,0.0,25659.460984933517
2020,SK,AVIATION_LONG_HAUL,0.0,0.0,0.0,787.028647504
2020,SK,SHIPPING,0.0,0.0,0.0,0.0
2020,SK,NON_ENERGY,0.0,0.0,6294.43579532513,0.0
