Time;ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
2017-01-01 00:00:00+00:00;9.304926365209524e-05;0.0004200864340683955;0.0;2.35e-06;0.00011415525114155251;0.0;0.1471;0.2619;0.31579457054503013;0.5170578161432806;0.0001;0.0;0.0
2017-01-01 01:00:00+00:00;8.710556559179538e-05;0.0004200864340683955;0.0;1.17e-06;0.00011415525114155251;0.0;0.1582;0.299;0.31522938894587854;0.5166070996351706;0.0001;0.0;0.0
2017-01-01 02:00:00+00:00;7.520181816979182e-05;0.0004200864340683955;0.0;1.41e-05;0.00011415525114155251;0.0;0.1667;0.3357;0.31466420734672695;0.5161563831270607;0.0001;0.0;0.0
2017-01-01 03:00:00+00:00;6.660103363136616e-05;0.0004200864340683955;0.0;3.76e-05;0.00011415525114155251;0.0;0.1683;0.321;0.31409902574757537;0.5157056666189507;0.0001;0.0;0.0
2017-01-01 04:00:00+00:00;5.852349073786372e-05;0.0004200864340683955;0.0;9.4e-05;0.00011415525114155251;0.0;0.1649;0.2831;0.3135338441484237;0.5152549501108407;0.0001;0.0;0.0
2017-01-01 05:00:00+00:00;5.5657925166838815e-05;0.0004200864340683955;0.0;0.0001821;0.00011415525114155251;0.0;0.1567;0.2698;0.31296866254927214;0.5148042336027306;0.0001;0.0;0.0
2017-01-01 06:00:00+00:00;5.685157016931995e-05;0.0004200864340683955;0.0;0.000158603;0.00011415525114155251;0.0;0.1526;0.289;0.31240348095012055;0.5143535170946207;0.0001;0.0;0.0
2017-01-01 07:00:00+00:00;6.0669599047119186e-05;0.0004200864340683955;0.0;0.000146855;0.00011415525114155251;0.005;0.1512;0.3356;0.31183829935096896;0.5139028005865107;0.0001;0.0090571;0.0
2017-01-01 08:00:00+00:00;7.1007709359704e-05;0.0004200864340683955;0.0;0.000164478;0.00011415525114155251;0.136;0.1305;0.3569;0.3112731177518173;0.5134520840784008;0.0001;0.0955808;0.0
2017-01-01 09:00:00+00:00;8.458746517560231e-05;0.0004200864340683955;0.0;0.000187974;0.00011415525114155251;0.3;0.0848;0.2956;0.31070793615266573;0.5130013675702908;0.0001;0.22055349999999999;0.5472332225337986
