Category,Subcategory,parameter name,HOUSEHOLDS,SERVICES,INDUSTRY,TRANSPORTATION,Units
Electricity,Electricity,ELECTRICITY,2423.386117900878,1986.2176635127212,1838.7086615967728,0.0,[GWh]
Heat,High temperature,HEAT_HIGH_T,0.0,0.0,4500.281570392907,0.0,[GWh]
Heat,Space heating,HEAT_LOW_T_SH,6698.131447751639,3684.4282662543264,1479.5644831833204,0.0,[GWh]
Heat,Hot water,HEAT_LOW_T_HW,1600.6806778072184,991.45236371041,2609.991197010547,0.0,[GWh]
Cold,Process cooling,PROCESS_COOLING,0.0,0.0,614.4649202275465,0.0,[GWh]
Cold,Space cooling,SPACE_COOLING,322.0701533194973,932.0971103857103,38.32516722701875,0.0,[GWh]
Mobility,Passenger,MOBILITY_PASSENGER,0.0,0.0,0.0,52148.456655624796,[Mpkm]
Mobility,Freight,MOBILITY_FREIGHT,0.0,0.0,0.0,38983.05581409233,[Mtkm]
Mobility,Long-haul passenger flights,AVIATION_LONG_HAUL,0.0,0.0,0.0,2427.1282210267045,[Mpkm]
Mobility,International shipping,SHIPPING,0.0,0.0,0.0,303621.1239392668,[Mtkm]
Non-energy,Non-energy,NON_ENERGY,0.0,0.0,10944.214648257157,0.0,[GWh]
