;avail_local;c_op_local
WOOD;19086.44777777778;0.009836084522927193
WET_BIOMASS;4691.8692012166375;0.014201227514155809
ENERGY_CROPS_2;5686.376666666667;0.016712983911103808
BIOWASTE;464.21444444444444;0.00010397591133977699
BIOMASS_RESIDUES;6016.081666666666;0.007839176702562591
WASTE;2709.79;0.00491252
