,ELECTRICITY,HEAT_LOW_T_SH,SPACE_COOLING,MOBILITY_PASSENGER,MOBILITY_FREIGHT,PV,WIND_ONSHORE,WIND_OFFSHORE,HYDRO_DAM,HYDRO_RIVER,TIDAL,SOLAR,CSP
2017-05-23 14:00:00+00:00,0.0001314500557188543,1.7433834152025584e-05,6.258200490062048e-05,0.00022322,0.00011415525114155251,0.454,0.0916,0.1825,0.7223341506248486,0.7975468166819641,0.0001,0.4355462,0.0001
2017-05-23 15:00:00+00:00,0.0001335779730663961,1.7433834152025584e-05,6.316546972531548e-05,0.00022322,0.00011415525114155251,0.335,0.0809,0.1513,0.7238618890222871,0.7972253338202264,0.0001,0.2746979,0.0001
2017-05-23 16:00:00+00:00,0.0001294733609239297,1.7433834152025584e-05,6.316546972531548e-05,0.000164478,0.00011415525114155251,0.222,0.0908,0.1571,0.7253896274197255,0.7969038509584887,0.0001,0.12893700000000002,0.0001
2017-05-23 17:00:00+00:00,0.00012692418075124,1.7433834152025584e-05,6.316546972531548e-05,0.000117484,0.00011415525114155251,0.125,0.1468,0.1931,0.7269173658171639,0.796582368096751,0.0001,0.0217503,0.0001
2017-05-23 18:00:00+00:00,0.00012305720404860062,1.7433834152025584e-05,6.316546972531548e-05,8.81e-05,0.00011415525114155251,0.06,0.2191,0.2495,0.7284451042146024,0.7962608852350134,0.0001,1.18e-05,0.0001
2017-05-23 19:00:00+00:00,0.00012106750587010038,1.7433834152025584e-05,6.316546972531548e-05,5.87e-05,0.00011415525114155251,0.017,0.2812,0.2616,0.7299728426120409,0.7959394023732755,0.0001,0.0,0.0001
2017-05-23 20:00:00+00:00,0.0001189157238423977,1.7024430547891574e-05,6.316546972531548e-05,3.76e-05,0.00011415525114155251,0.0,0.3331,0.2601,0.7315005810094795,0.7956179195115378,0.0001,0.0,0.0001
2017-05-23 21:00:00+00:00,0.00011043257130501576,1.6631157292138075e-05,6.316546972531548e-05,2.35e-05,0.00011415525114155251,0.0,0.3781,0.2863,0.7330283194069179,0.7952964366498001,0.0001,0.0,0.0001
2017-05-23 22:00:00+00:00,9.979570520025808e-05,1.622789858262521e-05,6.316546972531548e-05,9.4e-06,0.00011415525114155251,0.0,0.3923,0.335,0.7345560578043564,0.7949749537880624,0.0001,0.0,0.0001
2017-05-23 23:00:00+00:00,9.276980601212857e-05,1.5716336105414615e-05,6.316546972531548e-05,5.87e-06,0.00011415525114155251,0.0,0.3971,0.3369,0.7360837962017949,0.7946534709263247,0.0001,0.0,0.0001
2017-05-24 00:00:00+00:00,8.896068835959059e-05,1.5035789026122427e-05,6.316546972531548e-05,2.35e-06,0.00011415525114155251,0.0,0.3097,0.2769,0.7376115345992335,0.7943319880645869,0.0001,0.0,0.0001
2017-05-24 01:00:00+00:00,8.66659423481318e-05,1.4198547133990961e-05,6.316546972531548e-05,1.17e-06,0.00011415525114155251,0.0,0.3376,0.2697,0.7391392729966719,0.7940105052028492,0.0001,0.0,0.0001
2017-05-24 02:00:00+00:00,8.65786323469562e-05,1.3218436441917799e-05,6.316546972531548e-05,1.41e-05,0.00011415525114155251,0.003,0.3415,0.2429,0.7406670113941104,0.7936890223411115,0.0001,0.0017114,0.0001
2017-05-24 03:00:00+00:00,8.833383205222792e-05,1.2328962945506571e-05,6.316546972531548e-05,3.76e-05,0.00011415525114155251,0.028,0.258,0.1624,0.7421947497915489,0.7933675394793738,0.0001,0.0604627,0.0001
