{PERIODS};ELECTRICITY;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
54;0.00010348924556732593;0.00052049;0.0;9.398717075119246e-05;0.0001141552511415;0.0;0.04658939;0.9345;0.08635097;0.21617993;0.001638310056;0.0;0.0
55;0.00010336739930164053;0.00052862;0.0;0.0001821001433304;0.0001141552511415;0.0;0.04057066;0.9469;0.10167131;0.22524337;0.01210425064;0.0;0.0
56;0.00010348107645980596;0.00053769;0.0;0.0001586033506426;0.0001141552511415;0.0;0.03722693;0.9587;0.20891365;0.26216851;0.119605224;0.0;0.0
57;0.00010422032316143835;0.00050542;0.0;0.0001468549542987;0.0001141552511415;0.0;0.04190816;0.9332;0.33077994;0.29875797;0.1567605069;0.0;0.0
58;0.00010678829936902334;0.00040304;0.0;0.0001644775488145;0.0001141552511415;0.12348668;0.04190816;0.9051;0.43593315;0.36119503;0.0944835453;0.11897229;0.5101563431411609
59;0.00011020091527103376;0.00030898;0.0;0.0001879743415023;0.0001141552511415;0.42615012;0.03655818;0.8837;0.72144847;0.39879154;0.02895047343;0.40740514;0.5627936967966012
60;0.0001128959153476619;0.00021619;0.0;0.0002067717756526;0.0001141552511415;0.61016949;0.02897905;0.9236;0.61142061;0.35481705;0.001337349021;0.543582;0.5477609244174879
61;0.00011464709586110082;0.0001423;0.0;0.0001879743415023;0.0001141552511415;0.68523002;0.01761034;0.9198;0.61072423;0.33971131;0.07103325911;0.75453857;0.5215908267307034
62;0.00011572979025212977;9.7702e-05;0.0;0.0001903240207711;0.0001141552511415;0.69975787;0.0084708;0.915;0.3356546;0.39274924;0.2957090866;0.88870971;0.5363599472954678
63;0.00011571483273131851;8.2631e-05;0.0;0.0002138208134589;0.0001141552511415;0.68280872;0.00802497;0.9087;0.30431755;0.35850957;0.3799564867;0.89190771;0.5668369267489134
64;0.00011513954346934777;9.6615e-05;0.0;0.000223219530534;0.0001141552511415;0.62227603;0.00936246;0.9015;0.20821727;0.32259147;0.2347340903;0.79525457;0.5801180779475466
65;0.00011343093436129469;0.00017613;0.0;0.000223219530534;0.0001141552511415;0.48184019;0.00913955;0.9047;0.21030641;0.31822759;0.06834671209;0.62230629;0.4757903164591095
66;0.00011193150042889415;0.00025214;0.0;0.0001644775488145;0.0001141552511415;0.1937046;0.01092287;0.9121;0.25696379;0.3360188;0.00168467461;0.0;0.0
67;0.0001132710039464668;0.00029329;0.0;0.0001174839634389;0.0001141552511415;0.00484262;0.01448952;0.8601;0.64415042;0.34306814;0.01349612415;0.0;0.0
68;0.00011532248545465448;0.0003257;0.0;8.811297257924293e-05;0.0001141552511415;0.0;0.02162283;0.8287;0.77437326;0.34071836;0.1291561206;0.0;0.0
69;0.00011551923438224848;0.000355;0.0;5.874198171949529e-05;0.0001141552511415;0.0;0.02028533;0.7958;0.75;0.37596509;0.1672689488;0.0;0.0
70;0.00011501297983171421;0.00037942;0.0;3.759486830047698e-05;0.0001141552511415;0.0;0.01872492;0.7149;0.70891365;0.39644176;0.09986205256;0.0;0.0
71;0.0001136092740325056;0.00040323;0.0;2.3496792687798115e-05;0.0001141552511415;0.0;0.01961658;0.6897;0.55362117;0.36488755;0.03008689695;0.0;0.0
72;0.0001121190447282966;0.0004295;0.0;9.398717075119246e-06;0.0001141552511415;0.0;0.02273741;0.673;0.45334262;0.34206109;0.001337349021;0.0;0.0
73;0.00010996792311993562;0.00045478;0.0;5.874198171949529e-06;0.0001141552511415;0.0;0.02518948;0.6008;0.23259053;0.27727425;0.07613972834;0.0;0.0
74;0.00010761142324505106;0.00047727;0.0;2.3496792687798115e-06;0.0001141552511415;0.0;0.02585823;0.5322;0.19289694;0.19671031;0.3150406726;0.0;0.0
75;0.00010568754089516853;0.00049593;0.0;1.1748396343899055e-06;0.0001141552511415;0.0;0.0269728;0.4975;0.16225627;0.18663981;0.4052945921;0.0;0.0
76;0.00010435436555947753;0.00051232;0.0;1.409807561267887e-05;0.0001141552511415;0.0;0.02853321;0.4581;0.14763231;0.16549178;0.2498902668;0.0;0.0
77;0.00010358382312199392;0.00052347;0.0;3.759486830047698e-05;0.0001141552511415;0.0;0.02362907;0.3983;0.08635097;0.1332662;0.07269000103;0.0;0.0
78;0.00010301325123197134;0.00053788;0.0;9.398717075119246e-05;0.0001141552511415;0.0;0.02229157;0.3293;0.08495822;0.15206445;0.001731905765;0.0;0.0
79;0.00010274010389038763;0.00055139;0.0;0.0001821001433304;0.0001141552511415;0.0;0.02050825;0.2828;0.08635097;0.16784156;0.01499080692;0.0;0.0
80;0.00010269833788996857;0.00056155;0.0;0.0001586033506426;0.0001141552511415;0.0;0.01961658;0.2198;0.21727019;0.21483719;0.1392023937;0.0;0.0
81;0.00010330480782993811;0.00052196;0.0;0.0001468549542987;0.0001141552511415;0.0;0.02184574;0.1672;0.27228412;0.22020812;0.1782368219;0.0;0.0
82;0.00010553439889363191;0.00041646;0.0;0.0001644775488145;0.0001141552511415;0.11864407;0.02786447;0.1046;0.25557103;0.22490769;0.1054408975;0.17759486;0.5104355855799239
83;0.00010864705897445079;0.00032674;0.0;0.0001879743415023;0.0001141552511415;0.41404358;0.03366028;0.0383;0.20891365;0.27391742;0.03125267748;0.40787314;0.5662963228428555
84;0.00011175178006345449;0.00022753;0.0;0.0002067717756526;0.0001141552511415;0.59079903;0.03722693;0.0246;0.23119777;0.26619671;0.001337349021;0.63422914;0.5505519905452816
85;0.00011428236246901136;0.00013975;0.0;0.0001879743415023;0.0001141552511415;0.6779661;0.03477486;0.0295;0.15111421;0.23632091;0.07878226387;0.81544543;0.5238377339979186
86;0.00011578962033537471;8.83e-05;0.0;0.0001903240207711;0.0001141552511415;0.69733656;0.02897905;0.0272;0.23119777;0.24672709;0.3250146421;0.88811914;0.5257262967837759
87;0.00011569757405345939;6.5292e-05;0.0;0.0002138208134589;0.0001141552511415;0.68280872;0.02897905;0.0189;0.22771588;0.21550856;0.4183754871;0.89331171;0.5442439012702149
88;0.0001147932193336414;7.9654e-05;0.0;0.000223219530534;0.0001141552511415;0.62227603;0.02674989;0.0135;0.1448468;0.21315878;0.2577070608;0.737334;0.582323721952545
89;0.00011305124344839398;0.00015383;0.0;0.000223219530534;0.0001141552511415;0.4842615;0.03499777;0.0162;0.14345404;0.24404162;0.07492899663;0.62401114;0.493149272598646
90;0.00011180827346898002;0.00022214;0.0;0.0001644775488145;0.0001141552511415;0.19612591;0.05416852;0.0311;0.26044568;0.2823095;0.001755848826;0.0;0.0
91;0.00011311682642425866;0.00025909;0.0;0.0001174839634389;0.0001141552511415;0.00484262;0.07066429;0.0458;0.40181058;0.33736153;0.01577784655;0.0;0.0
92;0.00011548356644800628;0.00029046;0.0;8.811297257924293e-05;0.0001141552511415;0.0;0.07534552;0.0656;0.72214485;0.44511581;0.1444152104;0.0;0.0
93;0.00011605080166030943;0.00031744;0.0;5.874198171949529e-05;0.0001141552511415;0.0;0.08181008;0.091;0.77367688;0.46794226;0.183896117;0.0;0.0
94;0.00011571023041722275;0.00034078;0.0;3.759486830047698e-05;0.0001141552511415;0.0;0.07779759;0.1217;0.85306407;0.52366566;0.1083065914;0.0;0.0
95;0.00011460912676981075;0.00036407;0.0;2.3496792687798115e-05;0.0001141552511415;0.0;0.07980383;0.1557;0.81267409;0.42161799;0.03184669361;0.0;0.0
96;0.00011294193848861954;0.00038736;0.0;9.398717075119246e-06;0.0001141552511415;0.0;0.08181008;0.1821;0.69916435;0.30748573;0.001337349021;0.0;0.0
97;0.00011036889973552923;0.00040786;0.0;5.874198171949529e-06;0.0001141552511415;0.0;0.08515381;0.1936;0.3781337;0.26720376;0.07878226387;0.0;0.0
98;0.0001083384738143297;0.00042194;0.0;2.3496792687798115e-06;0.0001141552511415;0.0;0.0878288;0.2032;0.2137883;0.21383014;0.3250146421;0.0;0.0
99;0.00010667531255797228;0.00043144;0.0;1.1748396343899055e-06;0.0001141552511415;0.0;0.08136424;0.229;0.16364903;0.13561598;0.4183754871;0.0;0.0
100;0.00010563334864669089;0.00044065;0.0;1.409807561267887e-05;0.0001141552511415;0.0;0.06865805;0.2867;0.12465181;0.20812353;0.2577070608;0.0;0.0
101;0.00010515079601374982;0.00044689;0.0;3.759486830047698e-05;0.0001141552511415;0.0;0.06197058;0.364;0.11977716;0.18764686;0.07492899663;0.0;0.0
102;0.0001048248371179172;0.00045808;0.0;9.398717075119246e-05;0.0001141552511415;0.0;0.0523852;0.384;0.12116992;0.20140987;0.001755848826;0.0;0.0
103;0.00010489548263928721;0.00047372;0.0;0.0001821001433304;0.0001141552511415;0.0;0.04436023;0.2764;0.25208914;0.22692179;0.01577784655;0.0;0.0
104;0.00010585287902905891;0.00048837;0.0;0.0001586033506426;0.0001141552511415;0.0;0.03410611;0.2313;0.45334262;0.31621349;0.1444152104;0.0;0.0
105;0.00010849886446056714;0.00046786;0.0;0.0001468549542987;0.0001141552511415;0.0;0.02608114;0.1925;0.53342618;0.36824438;0.183896117;0.0;0.0
106;0.0001125553441045752;0.00038084;0.0;0.0001644775488145;0.0001141552511415;0.09927361;0.0198395;0.1529;0.6183844;0.42732461;0.1083065914;0.14436686;0.1876275135020751
107;0.00011597371289920535;0.00030544;0.0;0.0001879743415023;0.0001141552511415;0.34624697;0.01092287;0.1842;0.71448468;0.45216516;0.03184669361;0.40640229;0.0791794859391863
108;0.00011798147242348323;0.00022824;0.0;0.0002067717756526;0.0001141552511415;0.51089588;0.00691039;0.1811;0.61002786;0.49076871;0.001337349021;0.64729971;0.285082079280034
109;0.00011918152582395419;0.00017892;0.0;0.0001879743415023;0.0001141552511415;0.61501211;0.01092287;0.1438;0.44428969;0.43269554;0.07613972834;0.81498857;0.4443765351802279
110;0.00011914585788971201;0.00015402;0.0;0.0001903240207711;0.0001141552511415;0.6464891;0.01939367;0.1161;0.50557103;0.43873783;0.3150406726;0.90634886;0.5280164885714831
111;0.00011878457623319439;0.00015284;0.0;0.0002138208134589;0.0001141552511415;0.61743341;0.02095408;0.0995;0.28481894;0.39442766;0.4052945921;0.89453743;0.55801477593886
112;0.00011863269986803412;0.00017362;0.0;0.000223219530534;0.0001141552511415;0.56416465;0.03053946;0.1138;0.26810585;0.41792548;0.2498902668;0.81473229;0.5830599325577808
113;0.00011707941886071312;0.00025101;0.0;0.000223219530534;0.0001141552511415;0.42615012;0.04257691;0.1529;0.22562674;0.46559248;0.07269000103;0.63763886;0.4836643077792702
114;0.0001157585547152283;0.00033232;0.0;0.0001644775488145;0.0001141552511415;0.15738499;0.06553723;0.1811;0.34401114;0.47868412;0.001731905765;0.0;0.0
115;0.00011672273951829125;0.00035008;0.0;0.0001174839634389;0.0001141552511415;0.00242131;0.08337049;0.1771;0.57869081;0.48640483;0.01499080692;0.0;0.0
116;0.00011851188912302025;0.00035632;0.0;8.811297257924293e-05;0.0001141552511415;0.0;0.08760588;0.1548;0.73259053;0.54447801;0.1392023937;0.0;0.0
117;0.0001190434564010812;0.0003575;0.0;5.874198171949529e-05;0.0001141552511415;0.0;0.07021846;0.1359;0.58147632;0.54145686;0.1782368219;0.0;0.0
118;0.00011858897788412433;0.00035972;0.0;3.759486830047698e-05;0.0001141552511415;0.0;0.04770397;0.1266;0.6643454;0.48338369;0.1054408975;0.0;0.0
119;0.00011757876994010372;0.00036128;0.0;2.3496792687798115e-05;0.0001141552511415;0.0;0.0552831;0.1153;0.65181058;0.48774757;0.03125267748;0.0;0.0
120;0.00011590697934481675;0.00036147;0.0;9.398717075119246e-06;0.0001141552511415;0.0;0.07623718;0.1046;0.57729805;0.43873783;0.001337349021;0.0;0.0
121;0.0001132733051035147;0.00036019;0.0;5.874198171949529e-06;0.0001141552511415;0.0;0.08738297;0.0952;0.5;0.35884525;0.07355695459;0.0;0.0
122;0.00011087388864968714;0.00035835;0.0;2.3496792687798115e-06;0.0001141552511415;0.0;0.0962996;0.1053;0.18871866;0.24068479;0.3052728719;0.0;0.0
123;0.00010939838675058459;0.00035783;0.0;1.1748396343899055e-06;0.0001141552511415;0.0;0.08337049;0.1421;0.11977716;0.18831823;0.3924892363;0.0;0.0
124;0.0001083991093025414;0.00035963;0.0;1.409807561267887e-05;0.0001141552511415;0.0;0.06954971;0.2302;0.11977716;0.20610943;0.2422331593;0.0;0.0
125;0.00010797051880237321;0.00036341;0.0;3.759486830047698e-05;0.0001141552511415;0.0;0.06174766;0.3361;0.10654596;0.20409533;0.07049605882;0.0;0.0
126;0.00010783267949520502;0.00036544;0.0;9.398717075119246e-05;0.0001141552511415;0.0;0.04837272;0.3556;0.10584958;0.21752266;0.001708181361;0.0;0.0
127;0.00010796545625686787;0.00036822;0.0;0.0001821001433304;0.0001141552511415;0.0;0.04725814;0.3854;0.10654596;0.19301779;0.01423038543;0.0;0.0
128;0.00010886912062957151;0.00037432;0.0;0.0001586033506426;0.0001141552511415;0.0;0.07556844;0.4317;0.12743733;0.21181605;0.1341165522;0.0;0.0
129;0.00011105176808948849;0.00036841;0.0;0.0001468549542987;0.0001141552511415;0.0;0.0751226;0.461;0.20194986;0.33467607;0.1726948421;0.0;0.0
130;0.00011445494924760259;0.00032689;0.0;0.0001644775488145;0.0001141552511415;0.02905569;0.05884975;0.4143;0.37604457;0.39644176;0.1026262039;0.11711143;0.1214562582802073
131;0.00011711278563790742;0.00027903;0.0;0.0001879743415023;0.0001141552511415;0.17675545;0.04190816;0.2932;0.72841226;0.42094663;0.03066609419;0.40666971;0.5448649824216963
132;0.000118418692262581;0.00023216;0.0;0.0002067717756526;0.0001141552511415;0.31476998;0.02853321;0.3103;0.68662953;0.4551863;0.001337349021;0.64705457;0.4684119039656718
133;0.00011937942533007212;0.00018959;0.0;0.0001879743415023;0.0001141552511415;0.46004843;0.01649576;0.3868;0.52019499;0.39342061;0.06856795836;0.92011029;0.1954271422183731
134;0.00011917807408838238;0.00016044;0.0;0.0001903240207711;0.0001141552511415;0.5496368;0.01003121;0.4449;0.35236769;0.38200739;0.2863471638;0.84238886;0.4232051814655057
135;0.00011883405110972387;0.00014802;0.0;0.0002138208134589;0.0001141552511415;0.57627119;0.01025412;0.3911;0.25766017;0.37495804;0.3676934103;0.79972286;0.5339097999531089
136;0.00011895946416883348;0.00015784;0.0;0.000223219530534;0.0001141552511415;0.56416465;0.00757914;0.3334;0.2632312;0.34306814;0.2273914119;0.75700114;0.5325687259377447
137;0.0001178641134140412;0.00020367;0.0;0.000223219530534;0.0001141552511415;0.4527845;0.01337494;0.2651;0.30640669;0.34843907;0.06624150293;0.650754;0.4746686814400587
138;0.00011709092464595253;0.0002504;0.0;0.0001644775488145;0.0001141552511415;0.14769976;0.021177;0.3184;0.38231198;0.34239678;0.001661384509;0.0;0.0
139;0.00011780773506636806;0.00027378;0.0;0.0001174839634389;0.0001141552511415;0.00484262;0.04257691;0.4405;0.4867688;0.43303122;0.01278756519;0.0;0.0
140;0.00011930924004011171;0.00030095;0.0;8.811297257924293e-05;0.0001141552511415;0.0;0.06910388;0.4742;0.68384401;0.47801276;0.124319533;0.0;0.0
141;0.00011924595822129493;0.0003369;0.0;5.874198171949529e-05;0.0001141552511415;0.0;0.09808292;0.4259;0.69011142;0.48539778;0.1619579133;0.0;0.0
142;0.00011840948763438948;0.00037229;0.0;3.759486830047698e-05;0.0001141552511415;0.0;0.11859117;0.3584;0.54735376;0.45820745;0.09714798567;0.0;0.0
143;0.00011685275489149664;0.00040574;0.0;2.3496792687798115e-05;0.0001141552511415;0.0;0.14667856;0.2932;0.41155989;0.4034911;0.02951503896;0.0;0.0
144;0.00011462638544766987;0.0004355;0.0;9.398717075119246e-06;0.0001141552511415;0.0;0.14244316;0.2431;0.24233983;0.40046996;0.001337349021;0.0;0.0
145;0.00011163004885562148;0.00046191;0.0;5.874198171949529e-06;0.0001141552511415;0.0;0.1444494;0.2065;0.25208914;0.37596509;0.06380980696;0.0;0.0
146;0.00010888729977024978;0.0004827;0.0;2.3496792687798115e-06;0.0001141552511415;0.0;0.13062862;0.1925;0.21309192;0.27962403;0.2682202927;0.0;0.0
147;0.0001068893201634254;0.00050353;0.0;1.1748396343899055e-06;0.0001141552511415;0.0;0.09897459;0.2109;0.1908078;0.22322927;0.3439645451;0.0;0.0
148;0.00010568616020093978;0.00052357;0.0;1.409807561267887e-05;0.0001141552511415;0.0;0.07378511;0.2153;0.17896936;0.18059752;0.2131686348;0.0;0.0
149;0.00010499454745019857;0.00053698;0.0;3.759486830047698e-05;0.0001141552511415;0.0;0.05149354;0.1925;0.18593315;0.16448473;0.06216166568;0.0;0.0
150;0.00010472577230700585;0.00054397;0.0;9.398717075119246e-05;0.0001141552511415;0.0;0.04413732;0.1529;0.18732591;0.20946626;0.001615450248;0.0;0.0
151;0.00010472761323264415;0.00055626;0.0;0.0001821001433304;0.0001141552511415;0.0;0.07155595;0.0966;0.18314763;0.23699228;0.01144572259;0.0;0.0
152;0.00010559319345620532;0.00056935;0.0;0.0001586033506426;0.0001141552511415;0.0;0.0722247;0.0357;0.55988858;0.47667002;0.1150116279;0.0;0.0
153;0.00010818544687064548;0.0005546;0.0;0.0001468549542987;0.0001141552511415;0.0;0.0764601;0.002;0.75835655;0.53709298;0.1516755007;0.0;0.0
154;0.00011188478694082213;0.00049739;0.0;0.0001644775488145;0.0001141552511415;0.04358354;0.08983504;0.0017;0.77228412;0.50453172;0.09186827354;0.14643943;0.0
155;0.00011509121917134225;0.00042152;0.0;0.0001879743415023;0.0001141552511415;0.1598063;0.07467677;0.009;0.72771588;0.5924807;0.02839315356;0.40682571;0.0
156;0.00011705870844728216;0.00033662;0.0;0.0002067717756526;0.0001141552511415;0.25423729;0.05394561;0.0287;0.61002786;0.5844243;0.001337349021;0.60010971;0.0
157;0.00011855791226397791;0.00027128;0.0;0.0001879743415023;0.0001141552511415;0.30992736;0.03990192;0.0777;0.60027855;0.61463578;0.05709345227;0.77074029;0.0
158;0.00011883635226677174;0.00022729;0.0;0.0001903240207711;0.0001141552511415;0.32687651;0.02474365;0.1266;0.51880223;0.5884525;0.2424901251;0.86036229;0.0
159;0.00011869252995127906;0.00020939;0.0;0.0002138208134589;0.0001141552511415;0.34382567;0.01515827;0.1741;0.15598886;0.55454851;0.310320471;0.84992143;0.0
160;0.00011895025954064195;0.00021312;0.0;0.000223219530534;0.0001141552511415;0.35108959;0.01092287;0.3612;0.24442897;0.54447801;0.1929661987;0.77476286;0.0
