;avail_local;c_op_local
WOOD;28220.261111111115;0.008086985278909005
WET_BIOMASS;17720.34732250181;0.013062502303048259
ENERGY_CROPS_2;32258.569444444445;0.012482177433434626
BIOWASTE;3366.980555555556;1.0679695055934265e-05
BIOMASS_RESIDUES;14569.585;0.00954956100082422
WASTE;10339.07;0.00628278
