,ELECTRICITY,HEAT_LOW_T_SH,SPACE_COOLING,MOBILITY_PASSENGER,MOBILITY_FREIGHT,PV,WIND_ONSHORE,WIND_OFFSHORE,HYDRO_DAM,HYDRO_RIVER,TIDAL,SOLAR,CSP
2017-01-01 00:00:00+00:00,7.553747576007941e-05,0.00018003607874671776,0.0,1.41e-05,0.00011415525114155251,0.0,0.0812,0.0001,0.05467242064134346,0.26026466237556467,0.0001,0.0,0.0001
2017-01-01 01:00:00+00:00,7.112138119113714e-05,0.00018003607874671776,0.0,3.76e-05,0.00011415525114155251,0.0,0.0648,0.0001,0.05457170407010514,0.26026466237556467,0.0001,0.0,0.0001
2017-01-01 02:00:00+00:00,6.872932996629342e-05,0.00018003607874671776,0.0,9.4e-05,0.00011415525114155251,0.0,0.0541,0.0001,0.05447098749886683,0.26026466237556467,0.0001,0.0,0.0001
2017-01-01 03:00:00+00:00,6.92813417874112e-05,0.00018003607874671776,0.0,0.0001821,0.00011415525114155251,0.0,0.0476,0.0001,0.05437027092762851,0.26026466237556467,0.0001,0.0,0.0001
2017-01-01 04:00:00+00:00,7.130538513150974e-05,0.00018003607874671776,0.0,0.000158603,0.00011415525114155251,0.0,0.0436,0.0001,0.05426955435639019,0.26026466237556467,0.0001,0.0,0.0001
2017-01-01 05:00:00+00:00,7.424944817747125e-05,0.00018003607874671776,0.0,0.000146855,0.00011415525114155251,0.0,0.0396,0.0001,0.05416883778515188,0.26026466237556467,0.0001,0.0,0.0001
2017-01-01 06:00:00+00:00,7.498546393896162e-05,0.00018003607874671776,0.0,0.000164478,0.00011415525114155251,0.041,0.0358,0.0001,0.054068121213913564,0.26026466237556467,0.0001,0.0,0.0001
2017-01-01 07:00:00+00:00,7.480145999858903e-05,0.00018003607874671776,0.0,0.000187974,0.00011415525114155251,0.232,0.0309,0.0001,0.05396740464267525,0.26026466237556467,0.0001,0.0,0.0001
2017-01-01 08:00:00+00:00,8.087359003088463e-05,0.00018003607874671776,0.0,0.000206772,0.00011415525114155251,0.391,0.0212,0.0001,0.05386668807143693,0.26026466237556467,0.0001,0.0033198999999999998,0.0001
2017-01-01 09:00:00+00:00,8.712972400355284e-05,0.00018003607874671776,0.0,0.000187974,0.00011415525114155251,0.478,0.0087,0.0001,0.053765971500198614,0.26026466237556467,0.0001,0.0259677,0.0001
2017-01-01 10:00:00+00:00,9.246583827435805e-05,0.00018003607874671776,0.0,0.000190324,0.00011415525114155251,0.508,0.0043,0.0001,0.0536652549289603,0.26026466237556467,0.0001,0.0465527,0.0001
2017-01-01 11:00:00+00:00,9.430587767808399e-05,0.00018003607874671776,0.0,0.000213821,0.00011415525114155251,0.476,0.0054,0.0001,0.053564538357721986,0.26026466237556467,0.0001,0.0530865,0.0001
2017-01-01 12:00:00+00:00,9.522589737994696e-05,0.00018003607874671776,0.0,0.00022322,0.00011415525114155251,0.37,0.005,0.0001,0.05346382178648367,0.26026466237556467,0.0001,0.0410036,0.0001
2017-01-01 13:00:00+00:00,9.835396436628107e-05,0.00018003607874671776,0.0,0.00022322,0.00011415525114155251,0.226,0.0059,0.0001,0.05336310521524535,0.26026466237556467,0.0001,0.0172344,0.0001
2017-01-01 14:00:00+00:00,0.00011068222837124488,0.00018003607874671776,0.0,0.000164478,0.00011415525114155251,0.069,0.0073,0.0001,0.053262388644007036,0.26026466237556467,0.0001,0.0012115000000000001,0.0001
2017-01-01 15:00:00+00:00,0.00011675435840354046,0.00018003607874671776,0.0,0.000117484,0.00011415525114155251,0.0,0.0073,0.0001,0.05316167207276872,0.26026466237556467,0.0001,0.0,0.0001
2017-01-01 16:00:00+00:00,0.00011657035446316787,0.00018003607874671776,0.0,8.81e-05,0.00011415525114155251,0.0,0.0079,0.0001,0.05306095550153041,0.26026466237556467,0.0001,0.0,0.0001
2017-01-01 17:00:00+00:00,0.00011491431899981452,0.00018003607874671776,0.0,5.87e-05,0.00011415525114155251,0.0,0.0098,0.0001,0.05296023893029209,0.26026466237556467,0.0001,0.0,0.0001
2017-01-01 18:00:00+00:00,0.00011270627171534341,0.00018003607874671776,0.0,3.76e-05,0.00011415525114155251,0.0,0.0118,0.0001,0.05285952235905377,0.26026466237556467,0.0001,0.0,0.0001
2017-01-01 19:00:00+00:00,0.0001071861535041656,0.00018003607874671776,0.0,2.35e-05,0.00011415525114155251,0.0,0.0137,0.0001,0.05275880578781546,0.26026466237556467,0.0001,0.0,0.0001
2017-01-01 20:00:00+00:00,9.706593678367291e-05,0.00018003607874671776,0.0,9.4e-06,0.00011415525114155251,0.0,0.0154,0.0001,0.05265808921657714,0.26026466237556467,0.0001,0.0,0.0001
2017-01-01 21:00:00+00:00,8.547368854019949e-05,0.00018003607874671776,0.0,5.87e-06,0.00011415525114155251,0.0,0.0175,0.0001,0.05255737264533883,0.26026466237556467,0.0001,0.0,0.0001
2017-01-01 22:00:00+00:00,7.480145999858903e-05,0.00018003607874671776,0.0,2.35e-06,0.00011415525114155251,0.0,0.0198,0.0001,0.05245665607410051,0.26026466237556467,0.0001,0.0,0.0001
2017-01-01 23:00:00+00:00,6.68892905625675e-05,0.00018003607874671776,0.0,1.17e-06,0.00011415525114155251,0.0,0.021,0.0001,0.052355939502862194,0.26026466237556467,0.0001,0.0,0.0001
2017-01-02 00:00:00+00:00,6.333944454083029e-05,0.0001819581490176528,0.0,1.41e-05,0.00011415525114155251,0.0,0.0221,0.0001,0.05225522293162389,0.26026466237556467,0.0001,0.0,0.0001
2017-01-02 01:00:00+00:00,6.125589177706186e-05,0.00018381631669256714,0.0,3.76e-05,0.00011415525114155251,0.0,0.0224,0.0001,0.052154506360385565,0.26026466237556467,0.0001,0.0,0.0001
