,avail_local,c_op_local
WOOD,1589.0680555555555,0.019966239035062727
WET_BIOMASS,422.76364868275124,0.021715668610360412
ENERGY_CROPS_2,0.0,0.0
BIOWASTE,46.3525,1.9582109524367713e-06
BIOMASS_RESIDUES,114.45888888888888,0.01773516110694095
WASTE,1782.879,0.01002601
