,avail_local,c_op_local
WOOD,62975.06361111111,0.019241868496228068
WET_BIOMASS,1673.6549888098607,0.031180988616819998
ENERGY_CROPS_2,3368.9258333333332,0.02110384304316024
BIOWASTE,2905.372222222222,0.0004243323625884864
BIOMASS_RESIDUES,6478.116666666667,0.018459358157702627
WASTE,9524.97,0.00610523
