,avail_local,c_op_local
WOOD,19827.828055555554,0.009242778284201317
WET_BIOMASS,420.93418836623965,0.015752564460052174
ENERGY_CROPS_2,552.1436111111111,0.011861702155336273
BIOWASTE,331.6747222222222,0.0003627743615846136
BIOMASS_RESIDUES,248.28666666666666,0.011716884716314607
WASTE,3256.4,0.0062602
