,ELECTRICITY,HEAT_LOW_T_SH,SPACE_COOLING,MOBILITY_PASSENGER,MOBILITY_FREIGHT,PV,WIND_ONSHORE,WIND_OFFSHORE,HYDRO_DAM,HYDRO_RIVER,TIDAL,SOLAR,CSP
2017-01-01 00:00:00+00:00,9.875620504501985e-05,0.00032098778950464814,0.0,0.0001821,0.00011415525114155251,0.0,0.3352,0.29,0.3494488555349611,0.2596693499240156,0.0001,0.0,0.0001
2017-01-01 01:00:00+00:00,9.380089800022049e-05,0.00032098778950464814,0.0,0.000158603,0.00011415525114155251,0.0,0.33,0.355,0.3497739644217582,0.2595061750111284,0.0001,0.0,0.0001
2017-01-01 02:00:00+00:00,9.087853743533883e-05,0.00032098778950464814,0.0,0.000146855,0.00011415525114155251,0.0,0.3485,0.413,0.35009907330855516,0.2593430000982412,0.0001,0.0,0.0001
2017-01-01 03:00:00+00:00,8.94491219416467e-05,0.00032098778950464814,0.0,0.000164478,0.00011415525114155251,0.0,0.3813,0.441,0.3504241821953522,0.25917982518535404,0.0001,0.0,0.0001
2017-01-01 04:00:00+00:00,8.932206278665184e-05,0.00032098778950464814,0.0,0.000187974,0.00011415525114155251,0.0,0.3966,0.449,0.3507492910821492,0.25901665027246684,0.0001,0.0,0.0001
2017-01-01 05:00:00+00:00,9.157736278781052e-05,0.00032098778950464814,0.0,0.000206772,0.00011415525114155251,0.0,0.3787,0.446,0.3510743999689463,0.25885347535957964,0.0001,0.0,0.0001
2017-01-01 06:00:00+00:00,9.808914448129686e-05,0.00032098778950464814,0.0,0.000187974,0.00011415525114155251,0.107,0.3177,0.452,0.35139950885574334,0.25869030044669244,0.0001,0.0002977,0.0001
2017-01-01 07:00:00+00:00,0.00010574445856973692,0.00032098778950464814,0.0,0.000190324,0.00011415525114155251,0.25,0.2316,0.467,0.3517246177425403,0.25852712553380525,0.0001,0.0447611,0.0001
2017-01-01 08:00:00+00:00,0.00011057270645954143,0.00032098778950464814,0.0,0.000213821,0.00011415525114155251,0.351,0.2244,0.476,0.3520497266293374,0.25836395062091805,0.0001,0.1509169,0.0001
2017-01-01 09:00:00+00:00,0.00011187506279823869,0.00032098778950464814,0.0,0.00022322,0.00011415525114155251,0.402,0.2081,0.439,0.35237483551613447,0.25820077570803085,0.0001,0.2487238,0.0001
2017-01-01 10:00:00+00:00,0.00011085858955827984,0.00032098778950464814,0.0,0.00022322,0.00011415525114155251,0.406,0.188,0.393,0.35269994440293145,0.2580376007951437,0.0001,0.2962109,0.0001
2017-01-01 11:00:00+00:00,0.00010660210786595221,0.00032098778950464814,0.0,0.000164478,0.00011415525114155251,0.368,0.1808,0.351,0.35302505328972855,0.2578744258822565,0.0001,0.2941739,0.0001
2017-01-01 12:00:00+00:00,0.00010253621490611682,0.00032098778950464814,0.0,0.000117484,0.00011415525114155251,0.273,0.1819,0.323,0.35335016217652554,0.2577112509693693,0.0001,0.24386760000000002,0.0001
