Category,Subcategory,parameter name,HOUSEHOLDS,SERVICES,INDUSTRY,TRANSPORTATION,Units
Electricity,Electricity,ELECTRICITY,1396.283708184125,2673.144949889168,176.19051258912523,0.0,[GWh]
Heat,High temperature,HEAT_HIGH_T,0.0,0.0,5706.313749274705,0.0,[GWh]
Heat,Space heating,HEAT_LOW_T_SH,4236.552630481688,3906.7548872436723,1098.0159010376767,0.0,[GWh]
Heat,Hot water,HEAT_LOW_T_HW,1090.400753588636,1184.673249030179,587.116586666527,0.0,[GWh]
Cold,Process cooling,PROCESS_COOLING,0.0,0.0,201.8807003361107,0.0,[GWh]
Cold,Space cooling,SPACE_COOLING,158.66789523260596,459.1977404083831,28.53624228243564,0.0,[GWh]
Mobility,Passenger,MOBILITY_PASSENGER,0.0,0.0,0.0,26942.72583347768,[Mpkm]
Mobility,Freight,MOBILITY_FREIGHT,0.0,0.0,0.0,41013.02419096819,[Mtkm]
Mobility,Long-haul passenger flights,AVIATION_LONG_HAUL,0.0,0.0,0.0,3165.4376939810077,[Mpkm]
Mobility,International shipping,SHIPPING,0.0,0.0,0.0,284058.9272271998,[Mtkm]
Non-energy,Non-energy,NON_ENERGY,0.0,0.0,794.8835006960777,0.0,[GWh]
