,ELECTRICITY,HEAT_LOW_T_SH,SPACE_COOLING,MOBILITY_PASSENGER,MOBILITY_FREIGHT,PV,WIND_ONSHORE,WIND_OFFSHORE,HYDRO_DAM,HYDRO_RIVER,TIDAL,SOLAR,CSP
2017-01-01 00:00:00+00:00,6.596785811379554e-05,0.00033275143422364163,0.0,0.0001821,0.00011415525114155251,0.0,0.7768,0.8994,0.2700897701039044,0.2525935730619665,0.0001,0.0,0.0001
2017-01-01 01:00:00+00:00,5.437857594798588e-05,0.00033275143422364163,0.0,0.000158603,0.00011415525114155251,0.0,0.7709,0.9123,0.2700640064116298,0.25259216541468726,0.0001,0.0,0.0001
2017-01-01 02:00:00+00:00,4.941174073406745e-05,0.00033275143422364163,0.0,0.000146855,0.00011415525114155251,0.0,0.766,0.9066,0.27003824271935517,0.2525907577674079,0.0001,0.0,0.0001
2017-01-01 03:00:00+00:00,4.223742320285198e-05,0.00033275143422364163,0.0,0.000164478,0.00011415525114155251,0.0,0.7705,0.8863,0.27001247902708053,0.2525893501201286,0.0001,0.0,0.0001
2017-01-01 04:00:00+00:00,3.561497625096075e-05,0.00033275143422364163,0.0,0.000187974,0.00011415525114155251,0.0,0.7357,0.8716,0.269986715334806,0.2525879424728493,0.0001,0.0,0.0001
2017-01-01 05:00:00+00:00,3.506310567163648e-05,0.00033275143422364163,0.0,0.000206772,0.00011415525114155251,0.0,0.7159,0.8567,0.26996095164253137,0.2525865348255701,0.0001,0.0,0.0001
2017-01-01 06:00:00+00:00,1.4092023657314238e-05,0.00033275143422364163,0.0,0.000187974,0.00011415525114155251,0.0,0.6917,0.8519,0.2699351879502568,0.25258512717829074,0.0001,0.0,0.0001
2017-01-01 07:00:00+00:00,9.125188443395843e-06,0.00033275143422364163,0.0,0.000190324,0.00011415525114155251,0.0,0.674,0.8517,0.26990942425798214,0.25258371953101144,0.0001,0.000433,0.0001
2017-01-01 08:00:00+00:00,1.4643894236638507e-05,0.00033275143422364163,0.0,0.000213821,0.00011415525114155251,0.001,0.6504,0.8559,0.26988366056570756,0.25258231188373215,0.0001,0.028340700000000003,0.0001
2017-01-01 09:00:00+00:00,1.4643894236638507e-05,0.00033275143422364163,0.0,0.00022322,0.00011415525114155251,0.003,0.6227,0.8541,0.2698578968734329,0.2525809042364529,0.0001,0.0700314,0.0001
2017-01-01 10:00:00+00:00,2.457756466447536e-05,0.00033275143422364163,0.0,0.00022322,0.00011415525114155251,0.004,0.5973,0.8509,0.26983213318115834,0.25257949658917356,0.0001,0.0915179,0.0001
2017-01-01 11:00:00+00:00,3.727058798893356e-05,0.00033275143422364163,0.0,0.000164478,0.00011415525114155251,0.003,0.5642,0.8508,0.2698063694888837,0.25257808894189426,0.0001,0.0809116,0.0001
2017-01-01 12:00:00+00:00,4.7204258416770374e-05,0.00033275143422364163,0.0,0.000117484,0.00011415525114155251,0.0,0.5116,0.8499,0.2697806057966092,0.25257668129461497,0.0001,0.059856400000000004,0.0001
2017-01-01 13:00:00+00:00,4.55486466787976e-05,0.00033275143422364163,0.0,8.81e-05,0.00011415525114155251,0.0,0.4508,0.8363,0.26975484210433454,0.2526407240002243,0.0001,0.032799400000000006,0.0001
2017-01-01 14:00:00+00:00,3.8926199726906366e-05,0.00033275143422364163,0.0,5.87e-05,0.00011415525114155251,0.0,0.3617,0.7969,0.2697290784120599,0.2527047667058336,0.0001,0.011065900000000002,0.0001
2017-01-01 15:00:00+00:00,3.506310567163648e-05,0.00033275143422364163,0.0,3.76e-05,0.00011415525114155251,0.0,0.3288,0.7371,0.2697033147197853,0.2527688094114429,0.0001,0.0006606000000000001,0.0001
2017-01-01 16:00:00+00:00,3.8926199726906366e-05,0.00033275143422364163,0.0,2.35e-05,0.00011415525114155251,0.0,0.304,0.6537,0.2696775510275107,0.2528328521170522,0.0001,0.0,0.0001
2017-01-01 17:00:00+00:00,5.989728174122858e-05,0.00033275143422364163,0.0,9.4e-06,0.00011415525114155251,0.0,0.279,0.5582,0.2696517873352361,0.25289689482266153,0.0001,0.0,0.0001
2017-01-01 18:00:00+00:00,7.093469332771396e-05,0.00033275143422364163,0.0,5.87e-06,0.00011415525114155251,0.0,0.2567,0.4767,0.26962602364296145,0.25296093752827087,0.0001,0.0,0.0001
