  
 set  T_H_TD  :=  		 
(	1	,	1	,	1	)
(	2	,	2	,	1	)
(	3	,	3	,	1	)
(	4	,	4	,	1	)
(	5	,	5	,	1	)
(	6	,	6	,	1	)
(	7	,	7	,	1	)
(	8	,	8	,	1	)
(	9	,	9	,	1	)
(	10	,	10	,	1	)
(	11	,	11	,	1	)
(	12	,	12	,	1	)
(	13	,	13	,	1	)
(	14	,	14	,	1	)
(	15	,	15	,	1	)
(	16	,	16	,	1	)
(	17	,	17	,	1	)
(	18	,	18	,	1	)
(	19	,	19	,	1	)
(	20	,	20	,	1	)
(	21	,	21	,	1	)
(	22	,	22	,	1	)
(	23	,	23	,	1	)
(	24	,	24	,	1	)
(	25	,	1	,	13	)
(	26	,	2	,	13	)
(	27	,	3	,	13	)
(	28	,	4	,	13	)
(	29	,	5	,	13	)
(	30	,	6	,	13	)
(	31	,	7	,	13	)
(	32	,	8	,	13	)
(	33	,	9	,	13	)
(	34	,	10	,	13	)
(	35	,	11	,	13	)
(	36	,	12	,	13	)
(	37	,	13	,	13	)
(	38	,	14	,	13	)
(	39	,	15	,	13	)
(	40	,	16	,	13	)
(	41	,	17	,	13	)
(	42	,	18	,	13	)
(	43	,	19	,	13	)
(	44	,	20	,	13	)
(	45	,	21	,	13	)
(	46	,	22	,	13	)
(	47	,	23	,	13	)
(	48	,	24	,	13	)
(	49	,	1	,	1	)
(	50	,	2	,	1	)
(	51	,	3	,	1	)
(	52	,	4	,	1	)
(	53	,	5	,	1	)
(	54	,	6	,	1	)
(	55	,	7	,	1	)
(	56	,	8	,	1	)
(	57	,	9	,	1	)
(	58	,	10	,	1	)
(	59	,	11	,	1	)
(	60	,	12	,	1	)
(	61	,	13	,	1	)
(	62	,	14	,	1	)
(	63	,	15	,	1	)
(	64	,	16	,	1	)
(	65	,	17	,	1	)
(	66	,	18	,	1	)
(	67	,	19	,	1	)
(	68	,	20	,	1	)
(	69	,	21	,	1	)
(	70	,	22	,	1	)
(	71	,	23	,	1	)
(	72	,	24	,	1	)
(	73	,	1	,	1	)
(	74	,	2	,	1	)
(	75	,	3	,	1	)
(	76	,	4	,	1	)
(	77	,	5	,	1	)
(	78	,	6	,	1	)
(	79	,	7	,	1	)
(	80	,	8	,	1	)
(	81	,	9	,	1	)
(	82	,	10	,	1	)
(	83	,	11	,	1	)
(	84	,	12	,	1	)
(	85	,	13	,	1	)
(	86	,	14	,	1	)
(	87	,	15	,	1	)
(	88	,	16	,	1	)
(	89	,	17	,	1	)
(	90	,	18	,	1	)
(	91	,	19	,	1	)
(	92	,	20	,	1	)
(	93	,	21	,	1	)
(	94	,	22	,	1	)
(	95	,	23	,	1	)
(	96	,	24	,	1	)
(	97	,	1	,	1	)
(	98	,	2	,	1	)
(	99	,	3	,	1	)
(	100	,	4	,	1	)
(	101	,	5	,	1	)
(	102	,	6	,	1	)
(	103	,	7	,	1	)
(	104	,	8	,	1	)
(	105	,	9	,	1	)
(	106	,	10	,	1	)
(	107	,	11	,	1	)
(	108	,	12	,	1	)
(	109	,	13	,	1	)
(	110	,	14	,	1	)
(	111	,	15	,	1	)
(	112	,	16	,	1	)
(	113	,	17	,	1	)
(	114	,	18	,	1	)
(	115	,	19	,	1	)
(	116	,	20	,	1	)
(	117	,	21	,	1	)
(	118	,	22	,	1	)
(	119	,	23	,	1	)
(	120	,	24	,	1	)
(	121	,	1	,	1	)
(	122	,	2	,	1	)
(	123	,	3	,	1	)
(	124	,	4	,	1	)
(	125	,	5	,	1	)
(	126	,	6	,	1	)
(	127	,	7	,	1	)
(	128	,	8	,	1	)
(	129	,	9	,	1	)
(	130	,	10	,	1	)
(	131	,	11	,	1	)
(	132	,	12	,	1	)
(	133	,	13	,	1	)
(	134	,	14	,	1	)
(	135	,	15	,	1	)
(	136	,	16	,	1	)
(	137	,	17	,	1	)
(	138	,	18	,	1	)
(	139	,	19	,	1	)
(	140	,	20	,	1	)
(	141	,	21	,	1	)
(	142	,	22	,	1	)
(	143	,	23	,	1	)
(	144	,	24	,	1	)
(	145	,	1	,	13	)
(	146	,	2	,	13	)
(	147	,	3	,	13	)
(	148	,	4	,	13	)
(	149	,	5	,	13	)
(	150	,	6	,	13	)
(	151	,	7	,	13	)
(	152	,	8	,	13	)
(	153	,	9	,	13	)
(	154	,	10	,	13	)
(	155	,	11	,	13	)
(	156	,	12	,	13	)
(	157	,	13	,	13	)
(	158	,	14	,	13	)
(	159	,	15	,	13	)
(	160	,	16	,	13	)
(	161	,	17	,	13	)
(	162	,	18	,	13	)
(	163	,	19	,	13	)
(	164	,	20	,	13	)
(	165	,	21	,	13	)
(	166	,	22	,	13	)
(	167	,	23	,	13	)
(	168	,	24	,	13	)
(	169	,	1	,	13	)
(	170	,	2	,	13	)
(	171	,	3	,	13	)
(	172	,	4	,	13	)
