{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
6836;0.00015089;0.00014949;0.0;8.811297257924293e-05;0.00011415525114155251;0.0;0.1064;0.4534;0.2149906;0.00260247;0.0;0.0;0.0001
6837;0.00012124;0.00015462;0.0;5.874198171949529e-05;0.00011415525114155251;0.0;0.1086;0.4254;0.2149906;0.0;0.0;0.0;0.0001
6838;8.953e-05;0.00015875;0.0;3.759486830047698e-05;0.00011415525114155251;0.0;0.1125;0.3794;0.2149906;0.0;0.0;0.0;0.0001
6839;6.3868e-05;0.00016299;0.0;2.3496792687798115e-05;0.00011415525114155251;0.0;0.1163;0.3286;0.2149906;0.0;0.0;0.0;0.0001
6840;5.6131e-05;0.00016621;0.0;9.398717075119246e-06;0.00011415525114155251;0.0;0.1213;0.3062;0.2149906;0.0;0.0;0.0;0.0001
6841;5.149e-05;0.00016811;0.0;5.874198171949529e-06;0.00011415525114155251;0.0;0.1258;0.3049;0.2149906;0.0;0.0;0.0;0.0001
6842;4.8648e-05;0.00017039;0.0;2.3496792687798115e-06;0.00011415525114155251;0.0;0.1261;0.2949;0.2149906;0.0;0.0;0.0;0.0001
6843;5.2198e-05;0.00017207;0.0;1.1748396343899057e-06;0.00011415525114155251;0.0;0.1266;0.2831;0.2149906;0.0;0.0;0.0;0.0001
6844;6.546e-05;0.00017338;0.0;1.409807561267887e-05;0.00011415525114155251;0.0;0.134;0.2765;0.2149906;0.0;0.0;0.0;0.0001
6845;0.00010477;0.00017487;0.0;3.759486830047698e-05;0.00011415525114155251;0.0;0.1395;0.2802;0.2149906;0.0;0.0;0.0;0.0001
6846;0.00014792;0.00017218;0.0;9.398717075119246e-05;0.00011415525114155251;0.0;0.1299;0.2796;0.2149906;0.0;0.0;0.0;0.0001
6847;0.00017637;0.00016076;0.0;0.0001821001433304354;0.00011415525114155251;0.06902;0.1226;0.2888;0.2149906;0.00065062;0.0;0.08961086;0.0001
