,ELECTRICITY,HEAT_LOW_T_SH,SPACE_COOLING,MOBILITY_PASSENGER,MOBILITY_FREIGHT,PV,WIND_ONSHORE,WIND_OFFSHORE,HYDRO_DAM,HYDRO_RIVER,TIDAL,SOLAR,CSP
2017-01-01 00:00:00+00:00,0.00010424793880654703,0.00017361630448858606,0.0,1.41e-05,0.00011415525114155251,0.0,0.3997,0.8237,0.4968610248289383,0.4759333834188884,0.0001,0.0,0.0001
2017-01-01 01:00:00+00:00,0.00010296005296548614,0.00017361630448858606,0.0,3.76e-05,0.00011415525114155251,0.0,0.3866,0.8025,0.4965620292597418,0.47528548205433513,0.0001,0.0,0.0001
2017-01-01 02:00:00+00:00,0.00010125299098852953,0.00017361630448858606,0.0,9.4e-05,0.00011415525114155251,0.0,0.4072,0.7852,0.4962630336905454,0.4746375806897819,0.0001,0.0,0.0001
2017-01-01 03:00:00+00:00,0.0001008235507347596,0.00017361630448858606,0.0,0.0001821,0.00011415525114155251,0.0,0.3934,0.7747,0.4959640381213489,0.4739896793252287,0.0001,0.0,0.0001
2017-01-01 04:00:00+00:00,0.00010202175602049603,0.00017361630448858606,0.0,0.000158603,0.00011415525114155251,0.0,0.3981,0.7557,0.49566504255215244,0.47334177796067545,0.0001,0.0,0.0001
2017-01-01 05:00:00+00:00,0.00010459396135657678,0.00017361630448858606,0.0,0.000146855,0.00011415525114155251,0.0,0.4035,0.7553,0.49536604698295594,0.4726938765961222,0.0001,0.0,0.0001
2017-01-01 06:00:00+00:00,0.00010579877743009658,0.00017361630448858606,0.0,0.000164478,0.00011415525114155251,0.0,0.414,0.7603,0.49506705141375956,0.472045975231569,0.0001,0.0,0.0001
2017-01-01 07:00:00+00:00,0.00010831235551662478,0.00017361630448858606,0.0,0.000187974,0.00011415525114155251,0.033,0.4196,0.7683,0.49476805584456307,0.47139807386701577,0.0001,4.72e-05,0.0001
2017-01-01 08:00:00+00:00,0.00011221889617634958,0.00017361630448858606,0.0,0.000206772,0.00011415525114155251,0.095,0.4244,0.7773,0.4944690602753666,0.47075017250246254,0.0001,0.0071471,0.0001
2017-01-01 09:00:00+00:00,0.00011656514120771848,0.00017361630448858606,0.0,0.000187974,0.00011415525114155251,0.156,0.421,0.7829,0.4941700647061701,0.4701022711379093,0.0001,0.029843799999999997,0.0001
2017-01-01 10:00:00+00:00,0.00011871660469500743,0.00017361630448858606,0.0,0.000190324,0.00011415525114155251,0.208,0.4385,0.791,0.4938710691369736,0.46945436977335614,0.0001,0.0557262,0.0001
2017-01-01 11:00:00+00:00,0.00011976223995742758,0.00017361630448858606,0.0,0.000213821,0.00011415525114155251,0.221,0.4509,0.8048,0.4935720735677772,0.46880646840880286,0.0001,0.0615248,0.0001
2017-01-01 12:00:00+00:00,0.00011929417878555477,0.00017361630448858606,0.0,0.00022322,0.00011415525114155251,0.187,0.464,0.7856,0.4932730779985807,0.46815856704424963,0.0001,0.0446406,0.0001
2017-01-01 13:00:00+00:00,0.00012079134825038932,0.00017361630448858606,0.0,0.00022322,0.00011415525114155251,0.107,0.4834,0.7643,0.49297408242938423,0.4677795022651194,0.0001,0.0149266,0.0001
2017-01-01 14:00:00+00:00,0.00012462412643589964,0.00017361630448858606,0.0,0.000164478,0.00011415525114155251,0.015,0.5169,0.7146,0.49267508686018774,0.46740043748598914,0.0001,0.0006245000000000001,0.0001
2017-01-01 15:00:00+00:00,0.0001276857040360496,0.00017361630448858606,0.0,0.000117484,0.00011415525114155251,0.0,0.5334,0.6483,0.49237609129099136,0.467021372706859,0.0001,0.0,0.0001
2017-01-01 16:00:00+00:00,0.00012894836450267388,0.00017361630448858606,0.0,8.81e-05,0.00011415525114155251,0.0,0.5012,0.5701,0.49207709572179487,0.46664230792772876,0.0001,0.0,0.0001
2017-01-01 17:00:00+00:00,0.00012909910786094476,0.00017361630448858606,0.0,5.87e-05,0.00011415525114155251,0.0,0.4617,0.4921,0.4917781001525984,0.4662632431485985,0.0001,0.0,0.0001
2017-01-01 18:00:00+00:00,0.00012877804973320222,0.00017361630448858606,0.0,3.76e-05,0.00011415525114155251,0.0,0.4373,0.4216,0.4914791045834019,0.46588417836946827,0.0001,0.0,0.0001
2017-01-01 19:00:00+00:00,0.00012735925289722062,0.00017361630448858606,0.0,2.35e-05,0.00011415525114155251,0.0,0.4148,0.3594,0.4911801090142054,0.465505113590338,0.0001,0.0,0.0001
2017-01-01 20:00:00+00:00,0.00012594497923182758,0.00017361630448858606,0.0,9.4e-06,0.00011415525114155251,0.0,0.4044,0.3352,0.490881113445009,0.46512604881120784,0.0001,0.0,0.0001
2017-01-01 21:00:00+00:00,0.0001224902337266665,0.00017361630448858606,0.0,5.87e-06,0.00011415525114155251,0.0,0.3864,0.3275,0.4905821178758125,0.4647469840320776,0.0001,0.0,0.0001
2017-01-01 22:00:00+00:00,0.00011945370753285356,0.00017361630448858606,0.0,2.35e-06,0.00011415525114155251,0.0,0.3555,0.3231,0.490283122306616,0.46436791925294735,0.0001,0.0,0.0001
2017-01-01 23:00:00+00:00,0.00011542304063409094,0.00017361630448858606,0.0,1.17e-06,0.00011415525114155251,0.0,0.3288,0.3088,0.48998412673741953,0.4639888544738171,0.0001,0.0,0.0001
2017-01-02 00:00:00+00:00,0.00011307951089597703,0.0001770433982009336,0.0,1.41e-05,0.00011415525114155251,0.0,0.3157,0.296,0.48968513116822304,0.46360978969468686,0.0001,0.0,0.0001
2017-01-02 01:00:00+00:00,0.00011389802637587772,0.00018051591554811512,0.0,3.76e-05,0.00011415525114155251,0.0,0.3128,0.2822,0.48938613559902666,0.4632307249155567,0.0001,0.0,0.0001
2017-01-02 02:00:00+00:00,0.00011417516206002042,0.0001840493961946792,0.0,9.4e-05,0.00011415525114155251,0.0,0.3214,0.271,0.48908714002983017,0.4628516601364265,0.0001,0.0,0.0001
2017-01-02 03:00:00+00:00,0.00011618120933244009,0.00018767312643150566,0.0,0.0001821,0.00011415525114155251,0.0,0.3265,0.2549,0.4887881444606337,0.46247259535729623,0.0001,0.0,0.0001
2017-01-02 04:00:00+00:00,0.00012009306219153928,0.0001913697735558289,0.0,0.000158603,0.00011415525114155251,0.0,0.3275,0.2561,0.4884891488914372,0.462093530578166,0.0001,0.0,0.0001
2017-01-02 05:00:00+00:00,0.00013002870000662783,0.0001951040744827119,0.0,0.000146855,0.00011415525114155251,0.0,0.3253,0.2726,0.4881901533222408,0.4617144657990358,0.0001,0.0,0.0001
2017-01-02 06:00:00+00:00,0.000143569887099451,0.00019880251464525223,0.0,0.000164478,0.00011415525114155251,0.0,0.3238,0.2939,0.4878911577530443,0.46133540101990556,0.0001,0.0,0.0001
2017-01-02 07:00:00+00:00,0.0001494674714336226,0.00020243819847019293,0.0,0.000187974,0.00011415525114155251,0.022,0.3129,0.3228,0.4875921621838478,0.4609563362407753,0.0001,0.0005162,0.0001
2017-01-02 08:00:00+00:00,0.0001507395605905062,0.0002058521432356148,0.0,0.000206772,0.00011415525114155251,0.055,0.3028,0.3434,0.48729316661465133,0.46057727146164507,0.0001,0.025261199999999998,0.0001
