;avail_local;c_op_local
WOOD;10704.2425;0.015779848502972208
WET_BIOMASS;12051.923939759195;0.02528788098622149
ENERGY_CROPS_2;0.0;0.0
BIOWASTE;7936.086111111111;1.1762711258147892e-05
BIOMASS_RESIDUES;6936.208888888889;0.013344236033316
WASTE;6175.53;0.00579773
