{PERIODS};ELECTRICITY;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
15;0.00011496119892656329;0.00015535;0.0;0.0002138208134589;0.0001141552511415;0.0;0.5759;0.9446;0.51344462;0.0;0.0;0.0;0.0001
16;0.00011610602450937214;0.00015538;0.0;0.000223219530534;0.0001141552511415;0.0;0.5707;0.9246;0.51344462;0.0;0.0;0.0;0.0001
17;0.00011695630200253372;0.00015616;0.0;0.000223219530534;0.0001141552511415;0.0;0.571;0.9322;0.51344462;0.0;0.0;0.0;0.0001
18;0.00011715190034331511;0.00015715;0.0;0.0001644775488145;0.0001141552511415;0.0;0.5579;0.9459;0.51344462;0.0;0.0;0.0;0.0001
19;0.00011672043341512084;0.00015798;0.0;0.0001174839634389;0.0001141552511415;0.0;0.5535;0.9379;0.51344462;0.0;0.0;0.0;0.0001
20;0.00011554799394890751;0.00015861;0.0;8.811297257924293e-05;0.0001141552511415;0.0;0.557;0.9247;0.51344462;0.0;0.0;0.0;0.0001
21;0.00011464018753198673;0.00015994;0.0;5.874198171949529e-05;0.0001141552511415;0.0;0.5642;0.9329;0.51344462;0.0;0.0;0.0;0.0001
22;0.0001134010145142127;0.00016171;0.0;3.759486830047698e-05;0.0001141552511415;0.0;0.573;0.9581;0.51344462;0.0;0.0;0.0;0.0001
23;0.00011202975508748748;0.00016338;0.0;2.3496792687798115e-05;0.0001141552511415;0.0;0.5795;0.9435;0.51344462;0.0;0.0;0.0;0.0001
24;0.0001110410630037612;0.0001645;0.0;9.398717075119246e-06;0.0001141552511415;0.0;0.5883;0.9127;0.51344462;0.0;0.0;0.0;0.0001
25;0.00010984687760436691;0.00016383;0.0;5.874198171949529e-06;0.0001141552511415;0.0;0.6045;0.8959;0.51344462;0.0;0.0;0.0;0.0001
26;0.000109343154347931;0.00016202;0.0;2.3496792687798115e-06;0.0001141552511415;0.0;0.626;0.8825;0.51344462;0.0;0.0;0.0;0.0001
27;0.00010884990135561928;0.00016004;0.0;1.1748396343899055e-06;0.0001141552511415;0.0;0.6394;0.854;0.51344462;0.0;0.0;0.0;0.0001
28;0.0001088102063982254;0.00015827;0.0;1.409807561267887e-05;0.0001141552511415;0.0;0.6291;0.7679;0.51344462;0.0;0.0;0.0;0.0001
29;0.00010931036286138823;0.00015599;0.0;3.759486830047698e-05;0.0001141552511415;0.0;0.6239;0.6912;0.51344462;0.0;0.0;0.0;0.0001
30;0.00011072753036927333;0.00015246;0.0;9.398717075119246e-05;0.0001141552511415;0.0;0.6183;0.6362;0.51344462;0.0;0.0;0.0;0.0001
31;0.00011320196443800574;0.0001484;0.0;0.0001821001433304;0.0001141552511415;0.0;0.6066;0.6402;0.51344462;0.0;0.0;0.0;0.0001
32;0.00011553648816415569;0.00014459;0.0;0.0001586033506426;0.0001141552511415;0.0;0.596;0.6414;0.51344462;0.0;0.0;0.0;0.0001
33;0.00011679176928058227;0.00014152;0.0;0.0001468549542987;0.0001141552511415;0.0;0.5847;0.5149;0.51344462;0.0;0.0;0.0;0.0001
34;0.00011704604712359812;0.0001406;0.0;0.0001644775488145;0.0001141552511415;0.00142;0.607;0.4853;0.51344462;0.0;0.0;0.00830143;0.0001
35;0.00011746600826704057;0.00014241;0.0;0.0001879743415023;0.0001141552511415;0.00434;0.6346;0.4948;0.51344462;0.0;0.0;0.0;0.0001
36;0.00011794004659881671;0.00014451;0.0;0.0002067717756526;0.0001141552511415;0.00143;0.6741;0.4722;0.51344462;0.0;0.0;0.0;0.0001
37;0.00011788251767505746;0.00014745;0.0;0.0001879743415023;0.0001141552511415;0.07797;0.7178;0.4346;0.51344462;0.0;0.0;0.01297029;0.0001
38;0.00011740157587243022;0.00015229;0.0;0.0001903240207711;0.0001141552511415;0.11399;0.7709;0.4929;0.51344462;0.0;0.0;0.0;0.0001
39;0.000117524687769275;0.00015805;0.0;0.0002138208134589;0.0001141552511415;0.0;0.8061;0.6159;0.51344462;0.0;0.0;0.0;0.0001
40;0.00011879032409197825;0.00016271;0.0;0.000223219530534;0.0001141552511415;0.0;0.8237;0.69;0.51344462;0.0;0.0;0.0;0.0001
41;0.00011948182175556431;0.00016651;0.0;0.000223219530534;0.0001141552511415;0.0;0.8338;0.7286;0.51344462;0.0;0.0;0.0;0.0001
42;0.00011937366737889695;0.00016938;0.0;0.0001644775488145;0.0001141552511415;0.0;0.8446;0.7289;0.51344462;0.0;0.0;0.0;0.0001
43;0.00011880298045520528;0.00017094;0.0;0.0001174839634389;0.0001141552511415;0.0;0.8497;0.7542;0.51344462;0.0;0.0;0.0;0.0001
44;0.00011790437866608597;0.00017069;0.0;8.811297257924293e-05;0.0001141552511415;0.0;0.8493;0.7804;0.51344462;0.0;0.0;0.0;0.0001
45;0.00011682398547788745;0.00016968;0.0;5.874198171949529e-05;0.0001141552511415;0.0;0.8443;0.8182;0.51344462;0.0;0.0;0.0;0.0001
46;0.00011555719857670901;0.00016901;0.0;3.759486830047698e-05;0.0001141552511415;0.0;0.8467;0.8347;0.51344462;0.0;0.0;0.0;0.0001
47;0.00011414658936613246;0.0001685;0.0;2.3496792687798115e-05;0.0001141552511415;0.0;0.8615;0.8071;0.51344462;0.0;0.0;0.0;0.0001
48;0.00011336649715995716;0.00016826;0.0;9.398717075119246e-06;0.0001141552511415;0.0;0.8727;0.7701;0.51344462;0.0;0.0;0.0;0.0001
49;0.00011245592935469594;0.00016817;0.0;5.874198171949529e-06;0.0001141552511415;0.0;0.8868;0.7191;0.51344462;0.0;0.0;0.0;0.0001
50;0.0001119464532058841;0.00016692;0.0;2.3496792687798115e-06;0.0001141552511415;0.0;0.8866;0.6687;0.51344462;0.0;0.0;0.0;0.0001
51;0.00011236848539058189;0.00016608;0.0;1.1748396343899055e-06;0.0001141552511415;0.0;0.8793;0.6539;0.51344462;0.0;0.0;0.0;0.0001
52;0.00011269686048739963;0.00016618;0.0;1.409807561267887e-05;0.0001141552511415;0.0;0.8814;0.7177;0.51344462;0.0;0.0;0.0;0.0001
53;0.00011261056710176075;0.0001671;0.0;3.759486830047698e-05;0.0001141552511415;0.0;0.886;0.8012;0.51344462;0.0;0.0;0.0;0.0001
54;0.00011222397273409867;0.00016821;0.0;9.398717075119246e-05;0.0001141552511415;0.0;0.8888;0.8837;0.51344462;0.0;0.0;0.0;0.0001
55;0.00011317665171155168;0.00017036;0.0;0.0001821001433304;0.0001141552511415;0.0;0.8833;0.932;0.51344462;0.0;0.0;0.0;0.0001
56;0.00011393718408364883;0.00017301;0.0;0.0001586033506426;0.0001141552511415;0.0;0.8674;0.9561;0.51344462;0.0;0.0;0.0;0.0001
57;0.00011477135347815781;0.00017489;0.0;0.0001468549542987;0.0001141552511415;0.0;0.8469;0.9548;0.51344462;0.0;0.0;0.0;0.0001
58;0.00011575279691749041;0.00017413;0.0;0.0001644775488145;0.0001141552511415;0.26886;0.8249;0.9273;0.51344462;0.0;0.0;0.29509629;0.0001
59;0.00011688956845097299;0.00017262;0.0;0.0001879743415023;0.0001141552511415;0.49102;0.8005;0.8881;0.51344462;0.0;0.0;0.40041857;0.0001
60;0.00011739467240157911;0.00017201;0.0;0.0002067717756526;0.0001141552511415;0.48989;0.7848;0.8766;0.51344462;0.0;0.0;0.44774229;0.0001
61;0.00011697471125813667;0.00017396;0.0;0.0001879743415023;0.0001141552511415;0.43238;0.767;0.887;0.51344462;0.0;0.0;0.41630829;0.0001
62;0.00011658581573352422;0.00017886;0.0;0.0001903240207711;0.0001141552511415;0.09311;0.7462;0.8839;0.51344462;0.0;0.0;0.14778771;0.0001
63;0.00011672503572902158;0.00018534;0.0;0.0002138208134589;0.0001141552511415;0.0;0.7223;0.8823;0.51344462;0.0;0.0;0.0;0.0001
64;0.0001175856684284598;0.00019022;0.0;0.000223219530534;0.0001141552511415;0.0;0.7052;0.8976;0.51344462;0.0;0.0;0.0;0.0001
65;0.0001188858221054186;0.00019425;0.0;0.000223219530534;0.0001141552511415;0.0;0.6867;0.8696;0.51344462;0.0;0.0;0.0;0.0001
66;0.00011897211549105747;0.00019849;0.0;0.0001644775488145;0.0001141552511415;0.0;0.6573;0.8626;0.51344462;0.0;0.0;0.0;0.0001
67;0.00011802633998445554;0.00020252;0.0;0.0001174839634389;0.0001141552511415;0.0;0.6318;0.8604;0.51344462;0.0;0.0;0.0;0.0001
68;0.0001169194834913278;0.00020598;0.0;8.811297257924293e-05;0.0001141552511415;0.0;0.6357;0.8584;0.51344462;0.0;0.0;0.0;0.0001
69;0.00011550887428075124;0.00020821;0.0;5.874198171949529e-05;0.0001141552511415;0.0;0.6492;0.8632;0.51344462;0.0;0.0;0.0;0.0001
70;0.00011438360853202052;0.00021034;0.0;3.759486830047698e-05;0.0001141552511415;0.0;0.662;0.8715;0.51344462;0.0;0.0;0.0;0.0001
71;0.00011315133898509762;0.00021221;0.0;2.3496792687798115e-05;0.0001141552511415;0.0;0.6658;0.8804;0.51344462;0.0;0.0;0.0;0.0001
72;0.00011175373131129066;0.00021375;0.0;9.398717075119246e-06;0.0001141552511415;0.0;0.6658;0.8826;0.51344462;0.0;0.0;0.0;0.0001
73;0.00011115485521495697;0.00021569;0.0;5.874198171949529e-06;0.0001141552511415;0.0;0.659;0.8895;0.51344462;0.0;0.0;0.0;0.0001
74;0.00011062869567825496;0.00021745;0.0;2.3496792687798115e-06;0.0001141552511415;0.0;0.6615;0.9019;0.51344462;0.0;0.0;0.0;0.0001
75;0.00011030549818457556;0.0002184;0.0;1.1748396343899055e-06;0.0001141552511415;0.0;0.659;0.9099;0.51344462;0.0;0.0;0.0;0.0001
76;0.00011030411749040534;0.00021972;0.0;1.409807561267887e-05;0.0001141552511415;0.0;0.645;0.9248;0.51344462;0.0;0.0;0.0;0.0001
77;0.00011044138150249489;0.00022108;0.0;3.759486830047698e-05;0.0001141552511415;0.0;0.651;0.9358;0.51344462;0.0;0.0;0.0;0.0001
78;0.0001105318169706444;0.00022197;0.0;9.398717075119246e-05;0.0001141552511415;0.0;0.6562;0.9435;0.51344462;0.0;0.0;0.0;0.0001
79;0.00011132974314318505;0.00022245;0.0;0.0001821001433304;0.0001141552511415;0.0;0.6582;0.9482;0.51344462;0.0;0.0;0.0;0.0001
80;0.00011254958644257597;0.00022282;0.0;0.0001586033506426;0.0001141552511415;0.0;0.6682;0.9522;0.51344462;0.0;0.0;0.0;0.0001
81;0.0001135379333527597;0.00022131;0.0;0.0001468549542987;0.0001141552511415;0.0;0.661;0.9515;0.51344462;0.0;0.0;0.0;0.0001
82;0.00011522813313280615;0.0002163;0.0;0.0001644775488145;0.0001141552511415;0.40855;0.6341;0.9455;0.51344462;0.0;0.0;0.32343257;0.0001
83;0.0001185233898857354;0.00021084;0.0;0.0001879743415023;0.0001141552511415;0.53283;0.6081;0.9403;0.51344462;0.0;0.0;0.46949314;0.0001
84;0.00011634074251830985;0.00020768;0.0;0.0002067717756526;0.0001141552511415;0.49298;0.5927;0.9368;0.51344462;0.0;0.0;0.56398457;0.0001
85;0.0001166007732537016;0.00020851;0.0;0.0001879743415023;0.0001141552511415;0.43602;0.5866;0.9318;0.51344462;0.0;0.0;0.51833229;0.0001
86;0.00011635339888153688;0.00021366;0.0;0.0001903240207711;0.0001141552511415;0.07282;0.5861;0.9296;0.51344462;0.0;0.0;0.17129914;0.0001
87;0.00011659732151827604;0.00022121;0.0;0.0002138208134589;0.0001141552511415;0.0;0.5727;0.92;0.51344462;0.0;0.0;0.0;0.0001
88;0.0001175465487603035;0.00022607;0.0;0.000223219530534;0.0001141552511415;0.0;0.5448;0.8962;0.51344462;0.0;0.0;0.0;0.0001
89;0.0001192574589529033;0.00022883;0.0;0.000223219530534;0.0001141552511415;0.0;0.4936;0.8679;0.51344462;0.0;0.0;0.0;0.0001
90;0.00011939092605602472;0.00023062;0.0;0.0001644775488145;0.0001141552511415;0.0;0.4665;0.8421;0.51344462;0.0;0.0;0.0;0.0001
91;0.0001192632118452792;0.00023168;0.0;0.0001174839634389;0.0001141552511415;0.0;0.4359;0.8136;0.51344462;0.0;0.0;0.0;0.0001
92;0.00011830017766154955;0.00023254;0.0;8.811297257924293e-05;0.0001141552511415;0.0;0.3924;0.8011;0.51344462;0.0;0.0;0.0;0.0001
93;0.00011674229440614935;0.00023341;0.0;5.874198171949529e-05;0.0001141552511415;0.0;0.3493;0.7887;0.51344462;0.0;0.0;0.0;0.0001
94;0.00011532132998929612;0.00023347;0.0;3.759486830047698e-05;0.0001141552511415;0.0;0.33;0.7848;0.51344462;0.0;0.0;0.0;0.0001
95;0.00011424553911499833;0.00023446;0.0;2.3496792687798115e-05;0.0001141552511415;0.0;0.2936;0.7644;0.51344462;0.0;0.0;0.0;0.0001
96;0.00011296609585059286;0.00023484;0.0;9.398717075119246e-06;0.0001141552511415;0.0;0.2536;0.652;0.51344462;0.0;0.0;0.0;0.0001
97;0.0001122839178726558;0.00023476;0.0;5.874198171949529e-06;0.0001141552511415;0.0;0.2216;0.6331;0.31260968;0.0;0.0;0.0;0.0001
98;0.00011166697769426172;0.00023507;0.0;2.3496792687798115e-06;0.0001141552511415;0.0;0.1988;0.5492;0.30815994;0.0;0.0;0.0;0.0001
99;0.00011123286443557451;0.00023807;0.0;1.1748396343899055e-06;0.0001141552511415;0.0;0.1592;0.5123;0.30728253;0.0;0.0;0.0;0.0001
100;0.00011113046295128305;0.00024079;0.0;1.409807561267887e-05;0.0001141552511415;0.0;0.1384;0.4649;0.31035347;0.0;0.0;0.0;0.0001
101;0.00011151705731894515;0.00024264;0.0;3.759486830047698e-05;0.0001141552511415;0.0;0.1253;0.4504;0.32364001;0.0;0.0;0.0;0.0001
102;0.00011275438941115888;0.00024315;0.0;9.398717075119246e-05;0.0001141552511415;0.0;0.1116;0.433;0.37810228;0.0;0.0;0.0;0.0001
103;0.00011518441115074913;0.00024426;0.0;0.0001821001433304;0.0001141552511415;0.0;0.1045;0.4127;0.46296064;0.0;0.0;0.0;0.0001
104;0.00011798376858087372;0.00024541;0.0;0.0001586033506426;0.0001141552511415;0.0;0.0988;0.3461;0.60591627;0.0;0.0;0.0;0.0001
105;0.00011971308802907646;0.00024314;0.0;0.0001468549542987;0.0001141552511415;0.0;0.0885;0.29;0.68920782;0.0;0.0;0.0;0.0001
106;0.00011973034670620423;0.00023554;0.0;0.0001644775488145;0.0001141552511415;0.27587;0.0799;0.256;0.66626974;0.0;0.0;0.28681714;0.0001
107;0.00012050123428457806;0.00022753;0.0;0.0001879743415023;0.0001141552511415;0.44543;0.0768;0.2327;0.66407621;0.0;0.0;0.41007943;0.0001
108;0.00012156897110954953;0.00022282;0.0;0.0002067717756526;0.0001141552511415;0.4255;0.0715;0.2181;0.67266232;0.0;0.0;0.47814;0.0001
109;0.0001207463074997924;0.00022408;0.0;0.0001879743415023;0.0001141552511415;0.3836;0.07;0.208;0.68651291;0.0;0.0;0.43019229;0.0001
110;0.00012025846222631405;0.00023383;0.0;0.0001903240207711;0.0001141552511415;0.0429;0.0808;0.2059;0.67930559;0.0;0.0;0.24626829;0.0001
111;0.00012013074801556853;0.0002417;0.0;0.0002138208134589;0.0001141552511415;0.0;0.0934;0.2013;0.65937578;0.0;0.0;0.0;0.0001
112;0.000122138507454766;0.00024261;0.0;0.000223219530534;0.0001141552511415;0.0;0.0806;0.1818;0.70249436;0.0;0.0;0.0;0.0001
113;0.00012283230627530242;0.00024283;0.0;0.000223219530534;0.0001141552511415;0.0;0.0653;0.154;0.70017548;0.0;0.0;0.0;0.0001
114;0.00012280584297037317;0.00024303;0.0;0.0001644775488145;0.0001141552511415;0.0;0.056;0.1217;0.71885184;0.0;0.0;0.0;0.0001
115;0.00012214656150409228;0.00024293;0.0;0.0001174839634389;0.0001141552511415;0.0;0.0548;0.0774;0.7175984;0.0;0.0;0.0;0.0001
116;0.00012097527261635416;0.00024338;0.0;8.811297257924293e-05;0.0001141552511415;0.0;0.0499;0.042;0.69779393;0.0;0.0;0.0;0.0001
117;0.0001200283465312771;0.00024553;0.0;5.874198171949529e-05;0.0001141552511415;0.0;0.0537;0.0211;0.70136626;0.0;0.0;0.0;0.0001
118;0.00011833584559428026;0.00024708;0.0;3.759486830047698e-05;0.0001141552511415;0.0;0.0662;0.0199;0.69516169;0.0;0.0;0.0;0.0001
119;0.00011634534483221058;0.00024764;0.0;2.3496792687798115e-05;0.0001141552511415;0.0;0.0795;0.0462;0.64251692;0.0;0.0;0.0;0.0001
120;0.0001141511916800332;0.00024748;0.0;9.398717075119246e-06;0.0001141552511415;0.0;0.0907;0.0838;0.53823013;0.0;0.0;0.0;0.0001
121;0.00011267039718247039;0.00024699;0.0;5.874198171949529e-06;0.0001141552511415;0.0;0.1035;0.1229;0.39364502;0.0;0.0;0.0;0.0001
122;0.00011209683381259076;0.00024641;0.0;2.3496792687798115e-06;0.0001141552511415;0.0;0.1141;0.1733;0.36462773;0.0;0.0;0.0;0.0001
123;0.00011181804864805349;0.00024576;0.0;1.1748396343899055e-06;0.0001141552511415;0.0;0.1222;0.2371;0.36042868;0.0;0.0;0.0;0.0001
124;0.0001116500641906765;0.0002449;0.0;1.409807561267887e-05;0.0001141552511415;0.0;0.135;0.3024;0.35597894;0.0;0.0;0.0;0.0001
125;0.00011175787339380131;0.00024365;0.0;3.759486830047698e-05;0.0001141552511415;0.0;0.1709;0.3689;0.36487842;0.0;0.0;0.0;0.0001
126;0.00011208348710227861;0.00024208;0.0;9.398717075119246e-05;0.0001141552511415;0.0;0.1989;0.4291;0.38756581;0.0;0.0;0.0;0.0001
127;0.00011375999499847037;0.00024034;0.0;0.0001821001433304;0.0001141552511415;0.0;0.2402;0.4927;0.45800953;0.0;0.0;0.0;0.0001
128;0.00011562393212826974;0.00023883;0.0;0.0001586033506426;0.0001141552511415;0.0;0.2682;0.5517;0.5720732;0.0;0.0;0.0;0.0001
129;0.00011641553011919686;0.00023418;0.0;0.0001468549542987;0.0001141552511415;0.0;0.2938;0.5922;0.60829782;0.0;0.0;0.0;0.0001
130;0.00011748556810111872;0.00022677;0.0;0.0001644775488145;0.0001141552511415;0.0;0.3402;0.6132;0.60792178;0.0;0.0;0.0;0.0001
131;0.00011844860228484838;0.00021978;0.0;0.0001879743415023;0.0001141552511415;0.01318;0.3917;0.6223;0.60660567;0.0;0.0;0.0;0.0001
132;0.00011897901896190855;0.00021487;0.0;0.0002067717756526;0.0001141552511415;0.02283;0.432;0.6479;0.59676611;0.0;0.0;0.0;0.0001
133;0.00011928507283630771;0.00021273;0.0;0.0001879743415023;0.0001141552511415;0.00509;0.4785;0.6656;0.58441965;0.0;0.0;0.0;0.0001
134;0.00011878342062112717;0.00021294;0.0;0.0001903240207711;0.0001141552511415;0.0;0.5187;0.7195;0.56781148;0.0;0.0;0.0;0.0001
135;0.00011926781415917996;0.00021385;0.0;0.0002138208134589;0.0001141552511415;0.0;0.548;0.7963;0.57157182;0.0;0.0;0.0;0.0001
136;0.00012062319560294764;0.0002129;0.0;0.000223219530534;0.0001141552511415;0.0;0.5771;0.8558;0.599273;0.0;0.0;0.0;0.0001
137;0.00012156666995259916;0.00021123;0.0;0.000223219530534;0.0001141552511415;0.0;0.6026;0.8984;0.62998245;0.0;0.0;0.0;0.0001
138;0.00012199813688079345;0.0002098;0.0;0.0001644775488145;0.0001141552511415;0.0;0.6242;0.9224;0.63393081;0.0;0.0;0.0;0.0001
139;0.00012095686336075122;0.00020833;0.0;0.0001174839634389;0.0001141552511415;0.0;0.6541;0.9477;0.60854851;0.0;0.0;0.0;0.0001
140;0.00012001799132500041;0.00020703;0.0;8.811297257924293e-05;0.0001141552511415;0.0;0.6727;0.9651;0.57201053;0.0;0.0;0.0;0.0001
141;0.00011869482607853793;0.00020608;0.0;5.874198171949529e-05;0.0001141552511415;0.0;0.685;0.9714;0.52726247;0.0;0.0;0.0;0.0001
142;0.00011694249506083147;0.00020558;0.0;3.759486830047698e-05;0.0001141552511415;0.0;0.6862;0.9748;0.45418651;0.0;0.0;0.0;0.0001
143;0.0001149980174377692;0.00020563;0.0;2.3496792687798115e-05;0.0001141552511415;0.0;0.6848;0.974;0.39326899;0.0;0.0;0.0;0.0001
144;0.0001137588444199952;0.00020585;0.0;9.398717075119246e-06;0.0001141552511415;0.0;0.6793;0.9683;0.32934319;0.0;0.0;0.0;0.0001
145;0.00011344933881017048;0.00020599;0.0;5.874198171949529e-06;0.0001141552511415;0.0;0.6721;0.9545;0.2470544;0.0;0.0;0.0;0.0001
146;0.00011308805716896245;0.00020632;0.0;2.3496792687798115e-06;0.0001141552511415;0.0;0.6555;0.9334;0.24135122;0.0;0.0;0.0;0.0001
147;0.00011264508445601632;0.00020701;0.0;1.1748396343899055e-06;0.0001141552511415;0.0;0.6146;0.8888;0.23965906;0.0;0.0;0.0;0.0001
148;0.00011276014230353478;0.00020758;0.0;1.409807561267887e-05;0.0001141552511415;0.0;0.5576;0.809;0.23997242;0.0;0.0;0.0;0.0001
149;0.0001132123196442824;0.00020787;0.0;3.759486830047698e-05;0.0001141552511415;0.0;0.4842;0.7196;0.25394836;0.0;0.0;0.0;0.0001
150;0.00011495199429876182;0.00020799;0.0;9.398717075119246e-05;0.0001141552511415;0.0;0.4172;0.6889;0.29224116;0.0;0.0;0.0;0.0001
151;0.00011866721219513349;0.00020772;0.0;0.0001821001433304;0.0001141552511415;0.0;0.3599;0.6393;0.44779393;0.0;0.0;0.0;0.0001
152;0.0001224629705847681;0.00020654;0.0;0.0001586033506426;0.0001141552511415;0.0;0.3078;0.6698;0.63111055;0.0;0.0;0.0;0.0001
153;0.00012359398922587477;0.00020434;0.0;0.0001468549542987;0.0001141552511415;0.0;0.2782;0.7152;0.69089997;0.0;0.0;0.0;0.0001
154;0.00012335351832456112;0.00020086;0.0;0.0001644775488145;0.0001141552511415;0.00931;0.2803;0.7252;0.69735523;0.0;0.0;0.06939771;0.0001
155;0.0001236814331899888;0.00019712;0.0;0.0001879743415023;0.0001141552511415;0.01516;0.2776;0.7092;0.69453497;0.0;0.0;0.0;0.0001
156;0.00012388048326619576;0.00019469;0.0;0.0002067717756526;0.0001141552511415;0.03955;0.2626;0.6545;0.69227877;0.0;0.0;0.0;0.0001
157;0.0001240220044186435;0.00019479;0.0;0.0001879743415023;0.0001141552511415;0.00107;0.2595;0.618;0.69390825;0.0;0.0;0.0;0.0001
158;0.0001236365606294566;0.00019951;0.0;0.0001903240207711;0.0001141552511415;0.0;0.2524;0.5842;0.69434695;0.0;0.0;0.0;0.0001
159;0.0001233017422931778;0.00020662;0.0;0.0002138208134589;0.0001141552511415;0.0;0.2742;0.6038;0.70136626;0.0;0.0;0.0;0.0001
160;0.00012365496988505953;0.00021015;0.0;0.000223219530534;0.0001141552511415;0.0;0.2884;0.621;0.72060667;0.0;0.0;0.0;0.0001
161;0.00012403351020339533;0.00021191;0.0;0.000223219530534;0.0001141552511415;0.0;0.2608;0.6289;0.7239283;0.0;0.0;0.0;0.0001
162;0.00012398633648591276;0.00021121;0.0;0.0001644775488145;0.0001141552511415;0.0;0.2453;0.6338;0.72079469;0.0;0.0;0.0;0.0001
163;0.00012332245270573115;0.00020946;0.0;0.0001174839634389;0.0001141552511415;0.0;0.245;0.6094;0.71728503;0.0;0.0;0.0;0.0001
164;0.00012123530335174593;0.0002077;0.0;8.811297257924293e-05;0.0001141552511415;0.0;0.2338;0.6277;0.68964653;0.0;0.0;0.0;0.0001
165;0.00011911823895740591;0.00020609;0.0;5.874198171949529e-05;0.0001141552511415;0.0;0.2377;0.6387;0.60372274;0.0;0.0;0.0;0.0001
166;0.00011723013967962769;0.00020424;0.0;3.759486830047698e-05;0.0001141552511415;0.0;0.2741;0.67;0.51140637;0.0;0.0;0.0;0.0001
167;0.00011546515229869422;0.00020296;0.0;2.3496792687798115e-05;0.0001141552511415;0.0;0.3177;0.7325;0.43945851;0.0;0.0;0.0;0.0001
168;0.00011367830392673224;0.00020129;0.0;9.398717075119246e-06;0.0001141552511415;0.0;0.3648;0.7858;0.34852093;0.0;0.0;0.0;0.0001
169;0.0001124133579511141;0.0001994;0.0;5.874198171949529e-06;0.0001141552511415;0.0;0.4303;0.8675;0.2635999;0.0;0.0;0.0;0.0001
170;0.0001117944617893122;0.00019658;0.0;2.3496792687798115e-06;0.0001141552511415;0.0;0.4837;0.9191;0.23383053;0.0;0.0;0.0;0.0001
171;0.00011160622715077196;0.00019382;0.0;1.1748396343899055e-06;0.0001141552511415;0.0;0.5331;0.9498;0.22750063;0.0;0.0;0.0;0.0001
172;0.00011152165963284588;0.00019203;0.0;1.409807561267887e-05;0.0001141552511415;0.0;0.5659;0.9611;0.22712459;0.0;0.0;0.0;0.0001
173;0.00011192597290902581;0.0001909;0.0;3.759486830047698e-05;0.0001141552511415;0.0;0.5866;0.9663;0.23357984;0.0;0.0;0.0;0.0001
174;0.0001133941110433616;0.00018877;0.0;9.398717075119246e-05;0.0001141552511415;0.0;0.6035;0.9708;0.26353723;0.0;0.0;0.0;0.0001
175;0.0001169413444823563;0.00018701;0.0;0.0001821001433304;0.0001141552511415;0.0;0.6115;0.9724;0.37409125;0.0;0.0;0.0;0.0001
