{PERIODS};ELECTRICITY;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
53;0.00011082211323935362;0.000284993;0.0;3.76e-05;0.000114155;0.0;0.211598138;0.8464;0.081933285;0.291545472;0.064179973;0.0;0.0
54;0.00011123631548983294;0.0002799;0.0;9.4e-05;0.000114155;0.0;0.227307991;0.9345;0.095325055;0.300853209;0.00163831;0.0;0.0
55;0.00011222579864375573;0.000272823;0.0;0.0001821;0.000114155;0.0;0.26609775;0.9469;0.107377648;0.323346907;0.012104251;0.0;0.0
56;0.00011338073258550887;0.000263231;0.0;0.000158603;0.000114155;0.008399289;0.311966641;0.9587;0.139396153;0.371436882;0.119605224;0.0;0.0
57;0.00011493007911466287;0.000245477;0.0;0.000146855;0.000114155;0.044419318;0.372963538;0.9332;0.183223764;0.419526857;0.156760507;0.004189714;0.361960304
58;0.00011688983104033347;0.000222018;0.0;0.000164478;0.000114155;0.111936682;0.408844065;0.9051;0.203798393;0.450940469;0.094483545;0.109656857;0.399643187
59;0.00011873107509989471;0.000193874;0.0;0.000187974;0.000114155;0.165562914;0.454131109;0.8837;0.271852934;0.453267404;0.028950473;0.054466286;0.371258189
60;0.00011989107151359817;0.00016929;0.0;0.000206772;0.000114155;0.191083831;0.514158262;0.9236;0.287436085;0.456369983;0.001337349;0.004969714;0.42379386
61;0.00012135631197466871;0.000149982;0.0;0.000187974;0.000114155;0.194475852;0.56458495;0.9198;0.236060385;0.418654256;0.071033259;0.002618571;0.381833782
62;0.00012085144545380672;0.000137853;0.0;0.000190324;0.000114155;0.160071071;0.605702095;0.915;0.194911127;0.372891216;0.295709087;0.002897143;0.433319206
63;0.00011958674791567655;0.000133824;0.0;0.000213821;0.000114155;0.096914876;0.642940264;0.9087;0.132943755;0.334690712;0.379956487;0.006986571;0.461432225
64;0.00011802232902685233;0.000139572;0.0;0.00022322;0.000114155;0.033758682;0.652637704;0.9015;0.11431702;0.345743649;0.23473409;0.04797;0.415910205
65;0.00011720819149229912;0.000148182;0.0;0.00022322;0.000114155;0.006137942;0.644782777;0.9047;0.225468712;0.39480318;0.068346712;0.0;0.0
66;0.00011847196858098375;0.000151168;0.0;0.000164478;0.000114155;0.0;0.616951125;0.9121;0.413318724;0.477215435;0.001684675;0.0;0.0
67;0.00012007124949255666;0.000154564;0.0;0.000117484;0.000114155;0.0;0.568076028;0.8601;0.372534697;0.48041497;0.013496124;0.0;0.0
68;0.00011987105173815832;0.000159554;0.0;8.81e-05;0.000114155;0.0;0.482156711;0.8287;0.216824933;0.444250533;0.129156121;0.0;0.0
69;0.00011809228318471107;0.000164954;0.0;5.87e-05;0.000114155;0.0;0.398176881;0.7958;0.130508887;0.430191972;0.167268949;0.0;0.0
70;0.00011622837305755415;0.000171499;0.0;3.76e-05;0.000114155;0.0;0.32825834;0.7149;0.183954225;0.453364359;0.099862053;0.0;0.0
71;0.00011632398474370645;0.000181275;0.0;2.35e-05;0.000114155;0.0;0.265903801;0.6897;0.172145118;0.424762459;0.030086897;0.0;0.0
72;0.00011671529081422873;0.00019279;0.0;9.4e-06;0.000114155;0.0;0.230411172;0.673;0.080715851;0.399941827;0.001337349;0.0;0.0
73;0.00011492559192361604;0.000205451;0.0;5.87e-06;0.000114155;0.0;0.210628394;0.6008;0.056854151;0.371436882;0.076139728;0.0;0.0
74;0.00011311828943735796;0.000216209;0.0;2.35e-06;0.000114155;0.0;0.202288596;0.5322;0.037009983;0.34661625;0.315040673;0.0;0.0
75;0.00011180009077520756;0.000226149;0.0;1.17e-06;0.000114155;0.0;0.176008534;0.4975;0.018504991;0.321213884;0.405294592;0.0;0.0
76;0.00010968305705053552;0.000234617;0.0;1.41e-05;0.000114155;0.0;0.151474011;0.4581;0.021183346;0.319080861;0.249890267;0.0;0.0
77;0.00010840593344489098;0.000240814;0.0;3.76e-05;0.000114155;0.0;0.132854926;0.3983;0.022035549;0.327709909;0.072690001;0.0;0.0
78;0.00010821033793772017;0.000245334;0.0;9.4e-05;0.000114155;0.0;0.12344841;0.3293;0.017531045;0.337405468;0.001731906;0.0;0.0
79;0.0001086245401881995;0.000249466;0.0;0.0001821;0.000114155;0.0;0.1128782;0.2828;0.017287558;0.362032189;0.014990807;0.0;0.0
80;0.00010908476491095429;0.000252309;0.0;0.000158603;0.000114155;0.009045388;0.102889837;0.2198;0.032748965;0.380453752;0.139202394;0.0;0.0
81;0.00011013177615522144;0.000242491;0.0;0.000146855;0.000114155;0.054110806;0.098816912;0.1672;0.031166301;0.412255187;0.178236822;0.004156286;0.458323694
82;0.00011206471999079157;0.000221977;0.0;0.000164478;0.000114155;0.136811501;0.094065167;0.1046;0.061845629;0.452006981;0.105440898;0.178252286;0.603722779
83;0.00011398995506225553;0.000203569;0.0;0.000187974;0.000114155;0.199483121;0.089992242;0.0383;0.090211833;0.479348458;0.031252677;0.473382;0.561646679
84;0.00011548211866960725;0.000186573;0.0;0.000206772;0.000114155;0.21999677;0.086210241;0.0246;0.152909666;0.482935815;0.001337349;0.584699143;0.41730877
85;0.00011725386879603251;0.000174383;0.0;0.000187974;0.000114155;0.221288968;0.086501164;0.0295;0.172875578;0.464708164;0.078782264;0.748053429;0.383575783
86;0.00011642696002542285;0.000171049;0.0;0.000190324;0.000114155;0.184461315;0.086792087;0.0272;0.07596786;0.455012604;0.325014642;0.754984286;0.425310049
87;0.00011459112360635398;0.000181091;0.0;0.000213821;0.000114155;0.109998385;0.086889061;0.0189;0.060019479;0.443474889;0.418375487;0.62829;0.464944075
88;0.00011230633797023782;0.000214736;0.0;0.00022322;0.000114155;0.036989178;0.086307215;0.0135;0.067080594;0.448322668;0.257707061;0.451876286;0.469240976
89;0.00011114427054528197;0.000244516;0.0;0.00022322;0.000114155;0.005976417;0.089216447;0.0162;0.210616021;0.477603258;0.074928997;0.0;0.0
90;0.00011293903190784496;0.00025779;0.0;0.000164478;0.000114155;0.0;0.085725369;0.0311;0.559775992;0.534710103;0.001755849;0.0;0.0
91;0.0001155498867600329;0.000268487;0.0;0.000117484;0.000114155;0.0;0.087373933;0.0458;0.648526905;0.550416909;0.015777847;0.0;0.0
92;0.00011615473710191337;0.000278898;0.0;8.81e-05;0.000114155;0.0;0.092222653;0.0656;0.428171415;0.53015319;0.14441521;0.0;0.0
93;0.0001149107496763072;0.000287692;0.0;5.87e-05;0.000114155;0.0;0.0928045;0.091;0.237156075;0.510762071;0.183896117;0.0;0.0
94;0.00011325509123619683;0.000293931;0.0;3.76e-05;0.000114155;0.0;0.097459271;0.1217;0.284514244;0.519294163;0.108306591;0.0;0.0
95;0.00011353272180019865;0.000297919;0.0;2.35e-05;0.000114155;0.0;0.09522886;0.1557;0.260530801;0.527923211;0.031846694;0.0;0.0
96;0.00011430474877261983;0.000297449;0.0;9.4e-06;0.000114155;0.0;0.10250194;0.1821;0.099707816;0.511052938;0.001337349;0.0;0.0
97;0.00011318041977492986;0.000295935;0.0;5.87e-06;0.000114155;0.0;0.10162917;0.1936;0.086924763;0.496024821;0.078782264;0.0;0.0
98;0.00011223730426182461;0.000298962;0.0;2.35e-06;0.000114155;0.0;0.097944143;0.2032;0.07596786;0.487104906;0.325014642;0.0;0.0
99;0.00011163901212224337;0.000302194;0.0;1.17e-06;0.000114155;0.0;0.091834756;0.229;0.062697833;0.473434167;0.418375487;0.0;0.0
100;0.00011005123682873935;0.000305262;0.0;1.41e-05;0.000114155;0.0;0.079615981;0.2867;0.058558559;0.467229009;0.257707061;0.0;0.0
101;0.00010957950648791568;0.000308575;0.0;3.76e-05;0.000114155;0.0;0.073700543;0.364;0.09082055;0.473628078;0.074928997;0.0;0.0
102;0.00011110975369107537;0.000311684;0.0;9.4e-05;0.000114155;0.0;0.070888285;0.384;0.215850986;0.496509599;0.001755849;0.0;0.0
103;0.00011456235956118182;0.000314813;0.0;0.0001821;0.000114155;0.0;0.080003879;0.2764;0.435476017;0.545278263;0.015777847;0.0;0.0
104;0.00011841708678279524;0.000316552;0.0;0.000158603;0.000114155;0.010337587;0.08223429;0.2313;0.456659362;0.568353694;0.14441521;0.0;0.0
105;0.00012042171061893444;0.000303094;0.0;0.000146855;0.000114155;0.059925699;0.077191621;0.1925;0.375456538;0.57591623;0.183896117;0.004100571;0.357558993
106;0.00012136528635676245;0.000280738;0.0;0.000164478;0.000114155;0.15328703;0.068076028;0.1529;0.356464573;0.578049253;0.108306591;0.039679714;0.425070041
107;0.00012226203422905017;0.000254784;0.0;0.000187974;0.000114155;0.231949604;0.055857254;0.1842;0.350012174;0.594434749;0.031846694;0.014730857;0.395691484
108;0.00012315417985411033;0.000231385;0.0;0.000206772;0.000114155;0.259893394;0.049941815;0.1811;0.355003652;0.582121388;0.001337349;0.093767143;0.399394836
109;0.0001237681196342652;0.000215268;0.0;0.000187974;0.000114155;0.255532224;0.046159814;0.1438;0.306915023;0.56030638;0.076139728;0.189462;0.395732941
110;0.00012322758569738968;0.000208416;0.0;0.000190324;0.000114155;0.214020352;0.042280838;0.1161;0.313367422;0.54818693;0.315040673;0.020068286;0.416571775
111;0.00012207023557584208;0.000215493;0.0;0.000213821;0.000114155;0.132288806;0.041602017;0.0995;0.238008279;0.537037037;0.405294592;0.0;0.47715118
112;0.00011974679106301453;0.00024785;0.0;0.00022322;0.000114155;0.044903893;0.045480993;0.1138;0.233016801;0.533837502;0.249890267;0.0;0.461822297
113;0.00011863926026770513;0.000282886;0.0;0.00022322;0.000114155;0.006622517;0.052948022;0.1529;0.732895057;0.577855342;0.072690001;0.0;0.0
114;0.00012025361353894823;0.000297101;0.0;0.000164478;0.000114155;0.0;0.058378588;0.1811;0.892865839;0.615183246;0.001731906;0.0;0.0
115;0.00012241505894936613;0.000305466;0.0;0.000117484;0.000114155;0.0;0.059154383;0.1771;0.855977599;0.622454916;0.014990807;0.0;0.0
116;0.0001223501672634577;0.000311398;0.0;8.81e-05;0.000114155;0.0;0.05799069;0.1548;0.572315559;0.5840605;0.139202394;0.0;0.0
117;0.00012008287016680621;0.000315713;0.0;5.87e-05;0.000114155;0.0;0.06041505;0.1359;0.262478695;0.545763041;0.178236822;0.0;0.0
118;0.00011749836317999601;0.000319967;0.0;3.76e-05;0.000114155;0.0;0.065748642;0.1266;0.352812272;0.545956952;0.105440898;0.0;0.0
119;0.00011746522699995764;0.00032324;0.0;2.35e-05;0.000114155;0.0;0.070694337;0.1153;0.374969564;0.551774287;0.031252677;0.0;0.0
120;0.00011775873531689452;0.000325653;0.0;9.4e-06;0.000114155;0.0;0.071373157;0.1046;0.207815924;0.524723677;0.001337349;0.0;0.0
121;0.00011617349125936564;0.000327658;0.0;5.87e-06;0.000114155;0.0;0.071664081;0.0952;0.124543462;0.505526469;0.073556955;0.0;0.0
122;0.00011493353080008354;0.000329253;0.0;2.35e-06;0.000114155;0.0;0.071373157;0.1053;0.112977843;0.499709133;0.305272872;0.0;0.0
123;0.00011435974562698902;0.000330092;0.0;1.17e-06;0.000114155;0.0;0.073021722;0.1421;0.083637692;0.494376576;0.392489236;0.0;0.0
124;0.00011277887370432632;0.000331421;0.0;1.41e-05;0.000114155;0.0;0.073118697;0.2302;0.072559046;0.483032771;0.242233159;0.0;0.0
125;0.0001123178435883067;0.000332669;0.0;3.76e-05;0.000114155;0.0;0.07980993;0.3361;0.131117604;0.480996704;0.070496059;0.0;0.0
126;0.00011379907685849299;0.000333016;0.0;9.4e-05;0.000114155;0.0;0.095616757;0.3556;0.26771366;0.499806089;0.001708181;0.0;0.0
127;0.00011723499958239956;0.000331646;0.0;0.0001821;0.000114155;0.0;0.10802948;0.3854;0.544679815;0.541012216;0.014230385;0.0;0.0
128;0.00012109329354561434;0.000328946;0.0;0.000158603;0.000114155;0.010014537;0.108611327;0.4317;0.596055515;0.567868916;0.134116552;0.0;0.0
129;0.00012310493580877554;0.000311029;0.0;0.000146855;0.000114155;0.056533678;0.107641583;0.461;0.678232286;0.582218344;0.172694842;0.004044857;0.337867341
130;0.00012392827783778388;0.000286711;0.0;0.000164478;0.000114155;0.14149572;0.110841738;0.4143;0.635743852;0.591526081;0.102626204;0.015767143;0.46168179
131;0.0001245102319997073;0.000263619;0.0;0.000187974;0.000114155;0.213535778;0.118308767;0.2932;0.55174093;0.588229591;0.030666094;0.0;0.439826816
132;0.0001252655758259286;0.000242491;0.0;0.000206772;0.000114155;0.243579389;0.12102405;0.3103;0.502069637;0.582606166;0.001337349;0.002451429;0.391310561
133;0.00012569692144733053;0.000226497;0.0;0.000187974;0.000114155;0.240510418;0.12412723;0.3868;0.377526175;0.572425829;0.068567958;0.113679429;0.388709055
134;0.00012499749492492394;0.000219788;0.0;0.000190324;0.000114155;0.197221774;0.13072149;0.4449;0.336863891;0.550804731;0.286347164;0.076997143;0.408871285
135;0.00012388892862398834;0.000225679;0.0;0.000213821;0.000114155;0.115005653;0.133921645;0.3911;0.339420502;0.547411286;0.36769341;0.157314857;0.446402057
136;0.00012178788770843201;0.000248954;0.0;0.00022322;0.000114155;0.037958327;0.145849496;0.3334;0.349159971;0.534419236;0.227391412;0.107105143;0.30042981
137;0.00012101010792697642;0.000267833;0.0;0.00022322;0.000114155;0.006299467;0.153801396;0.2651;0.583881179;0.567868916;0.066241503;0.0;0.0
138;0.0001227402077159924;0.00026861;0.0;0.000164478;0.000114155;0.0;0.150601241;0.3184;0.841368395;0.612953267;0.001661385;0.0;0.0
139;0.0001248464261596797;0.000268405;0.0;0.000117484;0.000114155;0.0;0.147304112;0.4405;0.826637448;0.626914873;0.012787565;0.0;0.0
140;0.00012465152098959303;0.000269735;0.0;8.81e-05;0.000114155;0.0;0.142358417;0.4742;0.546871196;0.587647857;0.124319533;0.0;0.0
141;0.00012207598838487655;0.00027268;0.0;5.87e-05;0.000114155;0.0;0.134503491;0.4259;0.238251765;0.545956952;0.161957913;0.0;0.0
142;0.00011938493937474858;0.000275012;0.0;3.76e-05;0.000114155;0.0;0.13072149;0.3584;0.25797419;0.538782238;0.097147986;0.0;0.0
143;0.0001191586238673339;0.000276975;0.0;2.35e-05;0.000114155;0.0;0.120248255;0.2932;0.249452155;0.547023463;0.029515039;0.0;0.0
144;0.0001192624045423151;0.000281188;0.0;9.4e-06;0.000114155;0.0;0.096683476;0.2431;0.137083029;0.527826256;0.001337349;0.0;0.0
145;0.00011757809711321327;0.000286793;0.0;5.87e-06;0.000114155;0.0;0.079325058;0.2065;0.106890675;0.504169091;0.063809807;0.0;0.0
146;0.00011616002968622506;0.000289942;0.0;2.35e-06;0.000114155;0.0;0.068657874;0.1925;0.113343073;0.489528796;0.268220293;0.0;0.0
147;0.0001154462211412324;0.000290924;0.0;1.17e-06;0.000114155;0.0;0.061869666;0.2109;0.095812028;0.48128757;0.343964545;0.0;0.0
148;0.00011385119730834497;0.000292969;0.0;1.41e-05;0.000114155;0.0;0.054790535;0.2153;0.086559533;0.471107233;0.213168635;0.0;0.0
149;0.00011337095281015035;0.000295955;0.0;3.76e-05;0.000114155;0.0;0.051202483;0.1925;0.10056002;0.467229009;0.062161666;0.0;0.0
150;0.00011468029214638774;0.000301212;0.0;9.4e-05;0.000114155;0.0;0.055178433;0.1529;0.36036036;0.497188288;0.00161545;0.0;0.0
151;0.00011780705891278377;0.000305159;0.0;0.0001821;0.000114155;0.0;0.067591156;0.0966;0.668492817;0.547702152;0.011445723;0.0;0.0
152;0.00012151670029054877;0.000304505;0.0;0.000158603;0.000114155;0.010014537;0.084270753;0.0357;0.804601899;0.584448323;0.115011628;0.0;0.0
153;0.00012355722165506282;0.000290045;0.0;0.000146855;0.000114155;0.056533678;0.098138092;0.002;0.724616508;0.600930774;0.151675501;0.003989143;0.317729919
154;0.00012398856727646474;0.000270226;0.0;0.000164478;0.000114155;0.143757067;0.102792863;0.0017;0.642926711;0.599573395;0.091868274;0.015666857;0.464352821
155;0.00012432234525664267;0.000248034;0.0;0.000187974;0.000114155;0.219835245;0.093968192;0.009;0.602264427;0.585030056;0.028393154;0.0;0.441482487
156;0.000124907290879264;0.000225597;0.0;0.000206772;0.000114155;0.257308997;0.085240497;0.0287;0.548575603;0.586581346;0.001337349;0.012223714;0.413588381
157;0.00012517030930831837;0.000210237;0.0;0.000187974;0.000114155;0.258278146;0.083204034;0.0777;0.445093742;0.565445026;0.057093452;0.002574;0.410194598
158;0.00012437435065031395;0.000204551;0.0;0.000190324;0.000114155;0.218866096;0.087276959;0.1266;0.366812759;0.541206128;0.242490125;0.448043143;0.442148127
159;0.00012310574120204037;0.000212037;0.0;0.000213821;0.000114155;0.139234373;0.09435609;0.1741;0.299853908;0.537327904;0.310320471;0.671847429;0.457461038
160;0.00012104784635424231;0.000237623;0.0;0.00022322;0.000114155;0.049911161;0.108320403;0.3612;0.321889457;0.542369595;0.192966199;0.507256286;0.469735254
161;0.00012020609533632382;0.000256358;0.0;0.00022322;0.000114155;0.007107091;0.137315749;0.5803;0.61504748;0.556234245;0.056361494;0.0;0.0
162;0.00012180871287713669;0.000257545;0.0;0.000164478;0.000114155;0.0;0.183281614;0.7171;0.704894083;0.604518131;0.001548149;0.0;0.0
163;0.0001240938436817949;0.000257033;0.0;0.000117484;0.000114155;0.0;0.216543832;0.7888;0.548210373;0.580182277;0.009614278;0.0;0.0
164;0.00012406289356918965;0.000255499;0.0;8.81e-05;0.000114155;0.0;0.244666408;0.8067;0.272339908;0.537037037;0.101939461;0.0;0.0
165;0.0001216965331009652;0.000253863;0.0;5.87e-05;0.000114155;0.0;0.270558573;0.8367;0.218772827;0.508338181;0.137082597;0.0;0.0
166;0.00011959112005054271;0.000251654;0.0;3.76e-05;0.000114155;0.0;0.286559348;0.8388;0.278061846;0.492825286;0.084312891;0.0;0.0
167;0.00011935536993631159;0.000249548;0.0;2.35e-05;0.000114155;0.0;0.320209465;0.8242;0.251400049;0.493988753;0.0267642;0.0;0.0
168;0.00011960757308438119;0.000248116;0.0;9.4e-06;0.000114155;0.0;0.329906905;0.8491;0.175553932;0.479154547;0.001337349;0.0;0.0
169;0.00011802313442011715;0.00024695;0.0;5.87e-06;0.000114155;0.0;0.336792087;0.8451;0.121743365;0.458793872;0.048895233;0.0;0.0
170;0.00011673024811771824;0.000245436;0.0;2.35e-06;0.000114155;0.0;0.338440652;0.8331;0.133552471;0.455497382;0.210818396;0.0;0.0
171;0.00011610020047226695;0.000243207;0.0;1.17e-06;0.000114155;0.0;0.357350659;0.8257;0.118456294;0.450358736;0.26897707;0.0;0.0
172;0.00011443188585228083;0.000241305;0.0;1.41e-05;0.000114155;0.0;0.373157486;0.7834;0.096177258;0.445220089;0.168072964;0.0;0.0
173;0.00011391045124139965;0.00024016;0.0;3.76e-05;0.000114155;0.0;0.397788984;0.7215;0.10165571;0.43882102;0.049205256;0.0;0.0
174;0.00011524027057779963;0.000238401;0.0;9.4e-05;0.000114155;0.0;0.417668736;0.7508;0.137570002;0.456951716;0.001461357;0.0;0.0
175;0.00011863247195304449;0.000235599;0.0;0.0001821;0.000114155;0.0;0.445791311;0.7966;0.470903336;0.505138647;0.007491584;0.0;0.0
176;0.00012226468052120598;0.000231181;0.0;0.000158603;0.000114155;0.010337587;0.471586501;0.8242;0.540784027;0.532867947;0.086104907;0.0;0.0
177;0.00012388674255655525;0.000213489;0.0;0.000146855;0.000114155;0.059925699;0.50155159;0.8842;0.469929389;0.543436106;0.119124453;0.003922286;0.315530788
