{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
1;6.9153e-05;0.00019046;0.0;5.874198171949529e-06;0.00011415525114155251;0.0;0.41578064;0.76868607;0.0;0.0;0.03980242134;0.0;0.0001
2;6.3822e-05;0.00018586;0.0;2.3496792687798115e-06;0.00011415525114155251;0.0;0.41578064;0.76868607;0.0;0.0;0.1752700288;0.0;0.0001
3;5.5653e-05;0.00018127;0.0;1.1748396343899057e-06;0.00011415525114155251;0.0;0.40710688;0.7104642;0.0;0.0;0.2226835396;0.0;0.0001
4;4.6418e-05;0.00017951;0.0;1.409807561267887e-05;0.00011415525114155251;0.0;0.43536654;0.65381589;0.0;0.0;0.1400920526;0.0;0.0001
5;4.2637e-05;0.00018013;0.0;3.759486830047698e-05;0.00011415525114155251;0.0;0.46978176;0.71990559;0.0;0.0;0.04114659114;0.0;0.0001
6;4.3524e-05;0.00017872;0.0;9.398717075119246e-05;0.00011415525114155251;0.0;0.56966984;0.83084186;0.0;0.0;0.001357509724;0.0;0.0001
7;4.8481e-05;0.00017564;0.0;0.0001821001433304354;0.00011415525114155251;0.0;0.61639619;0.84028324;0.0;0.0;0.005310054361;0.0;0.0001
8;6.2842e-05;0.00017236;0.0;0.00015860335064263727;0.00011415525114155251;0.0;0.66060436;0.89771833;0.0;0.0;0.06873420603;0.0;0.0001
9;7.2118e-05;0.00017067;0.0;0.00014685495429873823;0.00011415525114155251;0.0;0.7115277;0.91502754;0.0;0.0;0.09897539339;0.0;0.0001
10;7.9311e-05;0.00016799;0.0;0.0001644775488145868;0.00011415525114155251;0.00332779;0.74342473;0.93705744;0.0;0.0;0.06415348561;0.0;0.0001
11;9.4034e-05;0.00016621;0.0;0.00018797434150238492;0.00011415525114155251;0.00998336;0.75629547;0.91581432;0.0;0.0;0.02225344274;0.0;0.0001
12;0.0001079;0.00016437;0.0;0.00020677177565262342;0.00011415525114155251;0.01331115;0.7700056;0.9079465;0.0;0.0;0.001337349021;0.0;0.0001
