,avail_local,c_op_local
WOOD,13164.759999999998,0.018241036221732367
WET_BIOMASS,5097.699262015288,0.021644564667282585
ENERGY_CROPS_2,2033.0974999999999,0.025466326529270226
BIOWASTE,733.72,9.648708133544748e-05
BIOMASS_RESIDUES,51.17055555555555,0.009331785070238735
WASTE,6536.06,0.00891927
