,avail_local,c_op_local
WOOD,117347.2825,0.01017248766440892
WET_BIOMASS,26325.774668114413,0.014196817587253736
ENERGY_CROPS_2,71095.04722222222,0.017755086275532895
BIOWASTE,9161.869444444443,8.787071181451105e-06
BIOMASS_RESIDUES,19811.058333333334,0.008057786545534825
WASTE,51241.78,0.01314697
