,avail_local,c_op_local
WOOD,777.7777784,0.005080065631556084
WET_BIOMASS,83.3333334,0.015595457882222795
ENERGY_CROPS_2,14194.44446,0.018078306012947062
BIOWASTE,0.0,0.0003235397799115177
BIOMASS_RESIDUES,527.77782,0.010868023266350365
WASTE,2442.541619,0.0062602
