,avail_local,c_op_local
WOOD,85654.93027777778,0.007896661205353402
WET_BIOMASS,5868.542582298993,0.010344455353400698
ENERGY_CROPS_2,83459.57222222222,0.012644193092914422
BIOWASTE,2820.072222222222,0.0003235397799115177
BIOMASS_RESIDUES,17174.191666666666,0.008451628761897721
WASTE,15153.89,0.00578225
