{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
5153;0.00018614;0.0;0.00066517;0.00022321953053408208;0.00011415525114155251;0.17208728;0.3323;0.0;0.30395913;0.64482431;0.0;0.07670743;0.18311215929174698
5154;0.00018626;0.0;0.00051999;0.0001644775488145868;0.00011415525114155251;0.04487443;0.3;0.0;0.37100894;0.67521368;0.0;0.0;0.0
5155;0.00019523;0.0;0.00041626;0.00011748396343899057;0.00011415525114155251;0.00247015;0.2578;0.0;0.41123883;0.668566;0.0;0.0;0.0
5156;0.000212;0.0;0.00034417;8.811297257924293e-05;0.00011415525114155251;0.0;0.2219;0.0;0.50702427;0.68376068;0.0;0.0;0.0
5157;0.00019909;0.0;0.00029019;5.874198171949529e-05;0.00011415525114155251;0.0;0.1991;0.0;0.48659004;0.67426401;0.0;0.0;0.0
5158;0.00018127;0.0;0.00025891;3.759486830047698e-05;0.00011415525114155251;0.0;0.2022;0.0;0.3192848;0.65242165;0.0;0.0;0.0
5159;0.00015883;0.0;0.00024404;2.3496792687798115e-05;0.00011415525114155251;0.0;0.223;0.0;0.15261814;0.59069326;0.0;0.0;0.0
5160;0.00014087;0.0;0.00022728;9.398717075119246e-06;0.00011415525114155251;0.0;0.2435;0.0;0.08876117;0.37606838;0.0;0.0;0.0
5161;0.00012681;0.0;0.00021169;5.874198171949529e-06;0.00011415525114155251;0.0;0.2551;0.0;0.05300128;0.24881292;0.0;0.0;0.0
5162;0.00011776;0.0;0.0001952;2.3496792687798115e-06;0.00011415525114155251;0.0;0.2689;0.0;0.05236271;0.23836657;0.0;0.0;0.0
5163;0.0001142;0.0;0.00017952;1.1748396343899057e-06;0.00011415525114155251;0.0;0.2811;0.0;0.05427842;0.2317189;0.0;0.0;0.0
5164;0.00011374;0.0;0.00016672;1.409807561267887e-05;0.00011415525114155251;0.0;0.2713;0.0;0.05619413;0.28300095;0.0;0.0;0.0
5165;0.00010665;0.0;0.00026775;3.759486830047698e-05;0.00011415525114155251;0.00164677;0.2704;0.0;0.06130268;0.28015195;0.0;0.0;0.0
5166;0.00011821;0.0;0.00038058;9.398717075119246e-05;0.00011415525114155251;0.04734459;0.299;0.0;0.12899106;0.44254511;0.0;0.09251914;0.4762535639124792
5167;0.00014293;0.0;0.0005044;0.0001821001433304354;0.00011415525114155251;0.18526142;0.3029;0.0;0.22286079;0.4634378;0.0;0.302952;0.7701686973794506
5168;0.00016563;0.0;0.00062444;0.00015860335064263727;0.00011415525114155251;0.36434747;0.2927;0.0;0.22796935;0.53561254;0.0;0.51149057;0.9736512459606427
5169;0.00017752;0.0;0.0007233;0.00014685495429873823;0.00011415525114155251;0.51873199;0.2741;0.0;0.12260536;0.59259259;0.0;0.71809029;1.0718470981913655
5170;0.00018625;0.0;0.00079774;0.0001644775488145868;0.00011415525114155251;0.62330177;0.254;0.0;0.10983397;0.50332384;0.0;0.84944229;1.1349798797968491
5171;0.00019474;0.0;0.00084695;0.00018797434150238492;0.00011415525114155251;0.67229312;0.233;0.0;0.08812261;0.60018993;0.0;0.94086943;1.1726432467252226
