,avail_local,c_op_local
WOOD,8533.388333333332,0.01616147145731135
WET_BIOMASS,2185.8813508191715,0.01581749999498086
ENERGY_CROPS_2,5437.786944444444,0.03442613329983846
BIOWASTE,953.5441666666666,0.0002205312644447885
BIOMASS_RESIDUES,5789.708333333333,0.014312954011246055
WASTE,9927.368,0.00831838
