{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
1;9.1534e-05;0.00028002;0.0;5.874198171949529e-06;0.00011415525114155251;0.0;0.14171337;0.5116;0;0.125;0.03980242134;0.0;0.0001
2;7.5012e-05;0.00028449;0.0;2.3496792687798115e-06;0.00011415525114155251;0.0;0.16413131;0.5036;0;0.13333333;0.1752700288;0.0;0.0001
3;5.9968e-05;0.00028866;0.0;1.1748396343899057e-06;0.00011415525114155251;0.0;0.17293835;0.5238;0;0.13333333;0.2226835396;0.0;0.0001
4;4.6594e-05;0.00029308;0.0;1.409807561267887e-05;0.00011415525114155251;0.0;0.1897518;0.5404;0;0.13333333;0.1400920526;0.0;0.0001
5;3.7616e-05;0.0002976;0.0;3.759486830047698e-05;0.00011415525114155251;0.0;0.26100881;0.5181;0;0.13333333;0.04114659114;0.0;0.0001
6;3.4213e-05;0.00030157;0.0;9.398717075119246e-05;0.00011415525114155251;0.0;0.25460368;0.5215;0;0.13333333;0.001357509724;0.0;0.0001
7;3.1688e-05;0.00030452;0.0;0.0001821001433304354;0.00011415525114155251;0.0;0.21697358;0.5659;0;0.14166667;0.005310054361;0.0;0.0001
8;2.0329e-05;0.00030664;0.0;0.00015860335064263727;0.00011415525114155251;0.0;0.25940753;0.5989;0;0.14166667;0.06873420603;0.0;0.0001
9;2.3665e-05;0.0002969;0.0;0.00014685495429873823;0.00011415525114155251;0.0;0.36829464;0.6152;0;0.14166667;0.09897539339;0.0;0.0001
10;3.2223e-05;0.00027596;0.0;0.0001644775488145868;0.00011415525114155251;0.05948057;0.40192154;0.6092;0;0.14166667;0.06415348561;0.05948057;0.0001
11;4.7077e-05;0.0002561;0.0;0.00018797434150238492;0.00011415525114155251;0.54890829;0.38350681;0.608;0;0.14166667;0.02225344274;0.54890829;0.0001
12;5.7334e-05;0.00023903;0.0;0.00020677177565262342;0.00011415525114155251;0.70812857;0.34667734;0.6269;0;0.14166667;0.001337349021;0.70812857;0.0001
13;6.5664e-05;0.00022898;0.0;0.00018797434150238492;0.00011415525114155251;0.61539771;0.33226581;0.6867;0;0.14166667;0.0469762859;0.61539771;0.0001
14;6.5722e-05;0.00022737;0.0;0.00019032402077116473;0.00011415525114155251;0.39603943;0.39311449;0.7313;0;0.14166667;0.203356673;0.39603943;0.0001
15;5.9299e-05;0.00023552;0.0;0.00021382081345896285;0.00011415525114155251;0.17086457;0.41152922;0.7573;0;0.14166667;0.2592494097;0.17086457;0.0001
