,avail_local,c_op_local
WOOD,19803.66583333333,0.009753300259573884
WET_BIOMASS,2311.8987959642445,0.013813755018704816
ENERGY_CROPS_2,865.6083333333333,0.019508884545043598
BIOWASTE,989.5663888888888,1.1639101062142909e-05
BIOMASS_RESIDUES,1701.772777777778,0.008666820389557872
WASTE,755.95,0.01335769
