{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
1;8.4484e-05;0.00018062;0.0;5.874198171949529e-06;0.00011415525114155251;0.0;0.1942;0.5852;0.0;0.375;0.0;0.0;0.0001
2;7.4937e-05;0.00018147;0.0;2.3496792687798115e-06;0.00011415525114155251;0.0;0.193;0.5895;0.0;0.375;0.0;0.0;0.0001
3;6.6575e-05;0.0001823;0.0;1.1748396343899057e-06;0.00011415525114155251;0.0;0.1944;0.5084;0.0;0.375;0.0;0.0;0.0001
4;6.2058e-05;0.00018311;0.0;1.409807561267887e-05;0.00011415525114155251;0.0;0.2062;0.4204;0.0;0.375;0.0;0.0;0.0001
5;6.1065e-05;0.00018416;0.0;3.759486830047698e-05;0.00011415525114155251;0.0;0.2228;0.3652;0.0;0.375;0.0;0.0;0.0001
6;6.3378e-05;0.00018467;0.0;9.398717075119246e-05;0.00011415525114155251;0.0;0.2418;0.39;0.0;0.375;0.0;0.0;0.0001
7;6.8137e-05;0.00018439;0.0;0.0001821001433304354;0.00011415525114155251;0.0;0.2659;0.4042;0.0;0.375;0.0;0.0;0.0001
8;7.3498e-05;0.00018401;0.0;0.00015860335064263727;0.00011415525114155251;0.0;0.2998;0.3796;0.0;0.5;0.0;0.0;0.0001
9;7.4227e-05;0.00018264;0.0;0.00014685495429873823;0.00011415525114155251;0.0;0.3491;0.3198;0.0;0.5;0.0;0.0;0.0001
10;8.5391e-05;0.00018043;0.0;0.0001644775488145868;0.00011415525114155251;0.23392;0.3911;0.2912;0.0;0.5;0.0;0.09777857;0.0001
11;9.5719e-05;0.00017771;0.0;0.00018797434150238492;0.00011415525114155251;0.00249;0.4448;0.2794;0.0;0.5;0.0;0.0;0.0001
12;0.00010164;0.00017474;0.0;0.00020677177565262342;0.00011415525114155251;0.0011;0.5074;0.277;0.0;0.5;0.0;0.0;0.0001
13;0.0001051;0.00017269;0.0;0.00018797434150238492;0.00011415525114155251;0.0;0.5202;0.2566;0.0;0.5;0.0;0.0;0.0001
14;0.00010695;0.00017188;0.0;0.00019032402077116473;0.00011415525114155251;0.0;0.5199;0.243;0.0;0.5;0.0;0.0;0.0001
15;0.00011674;0.00017155;0.0;0.00021382081345896285;0.00011415525114155251;0.0;0.5148;0.2382;0.0;0.5;0.0;0.0;0.0001
16;0.00013599;0.00017128;0.0;0.00022321953053408208;0.00011415525114155251;0.0;0.5231;0.2526;0.0;0.5;0.0;0.0;0.0001
17;0.00013692;0.00017084;0.0;0.00022321953053408208;0.00011415525114155251;0.0;0.5479;0.2815;0.0;0.5;0.0;0.0;0.0001
18;0.00013499;0.00016939;0.0;0.0001644775488145868;0.00011415525114155251;0.0;0.5735;0.3;0.0;0.375;0.0;0.0;0.0001
19;0.00013049;0.0001672;0.0;0.00011748396343899057;0.00011415525114155251;0.0;0.5853;0.3072;0.0;0.375;0.0;0.0;0.0001
20;0.00012473;0.00016563;0.0;8.811297257924293e-05;0.00011415525114155251;0.0;0.5925;0.3094;0.0;0.375;0.0;0.0;0.0001
21;0.00011745;0.00016459;0.0;5.874198171949529e-05;0.00011415525114155251;0.0;0.5887;0.3341;0.0;0.375;0.0;0.0;0.0001
22;0.00010388;0.00016426;0.0;3.759486830047698e-05;0.00011415525114155251;0.0;0.5862;0.3818;0.0;0.375;0.0;0.0;0.0001
23;9.0646e-05;0.00016357;0.0;2.3496792687798115e-05;0.00011415525114155251;0.0;0.5751;0.429;0.0;0.375;0.0;0.0;0.0001
24;7.438e-05;0.00016362;0.0;9.398717075119246e-06;0.00011415525114155251;0.0;0.5169;0.445;0.0;0.375;0.0;0.0;0.0001
25;6.2866e-05;0.00016346;0.0;5.874198171949529e-06;0.00011415525114155251;0.0;0.4878;0.442;0.0;0.375;0.0;0.0;0.0001
26;5.455e-05;0.00016383;0.0;2.3496792687798115e-06;0.00011415525114155251;0.0;0.4685;0.4728;0.0;0.375;0.0;0.0;0.0001
27;5.1468e-05;0.00016507;0.0;1.1748396343899057e-06;0.00011415525114155251;0.0;0.4739;0.5047;0.0;0.375;0.0;0.0;0.0001
28;5.2143e-05;0.00016717;0.0;1.409807561267887e-05;0.00011415525114155251;0.0;0.5289;0.4911;0.0;0.375;0.0;0.0;0.0001
29;5.9356e-05;0.00016893;0.0;3.759486830047698e-05;0.00011415525114155251;0.0;0.5983;0.5054;0.0;0.375;0.0;0.0;0.0001
30;7.585e-05;0.00016954;0.0;9.398717075119246e-05;0.00011415525114155251;0.0;0.6405;0.527;0.0;0.375;0.0;0.0;0.0001
31;9.7384e-05;0.00017002;0.0;0.0001821001433304354;0.00011415525114155251;0.0;0.6566;0.5156;0.0;0.375;0.0;0.0;0.0001
32;9.7298e-05;0.00017087;0.0;0.00015860335064263727;0.00011415525114155251;0.0;0.6826;0.5019;0.0;0.47917144;0.0;0.0;0.0001
33;9.6968e-05;0.00017412;0.0;0.00014685495429873823;0.00011415525114155251;0.0;0.7232;0.4818;0.0;0.47917144;0.0;0.0;0.0001
34;9.6553e-05;0.00017822;0.0;0.0001644775488145868;0.00011415525114155251;0.01515;0.754;0.4832;0.0;0.47917144;0.0;0.0;0.0001
35;0.00014597;0.00017784;0.0;0.00018797434150238492;0.00011415525114155251;0.00347;0.7829;0.5458;0.0;0.375;0.0;0.0;0.0001
36;0.00014642;0.00017336;0.0;0.00020677177565262342;0.00011415525114155251;0.00295;0.82;0.602;0.0;0.47917144;0.0;0.018174;0.0001
37;0.0001473;0.00016465;0.0;0.00018797434150238492;0.00011415525114155251;0.03344;0.8451;0.6488;0.0;0.47917144;0.0;0.0;0.0001
38;0.00014804;0.00015733;0.0;0.00019032402077116473;0.00011415525114155251;0.0;0.8742;0.6868;0.0;0.47917144;0.0;0.0;0.0001
39;0.00014837;0.00015405;0.0;0.00021382081345896285;0.00011415525114155251;0.0;0.8559;0.7015;0.0;0.47917144;0.0;0.0;0.0001
40;0.00014841;0.0001537;0.0;0.00022321953053408208;0.00011415525114155251;0.0;0.8476;0.6948;0.0;0.47917144;0.0;0.0;0.0001
41;0.00014828;0.00015498;0.0;0.00022321953053408208;0.00011415525114155251;0.0;0.8598;0.6744;0.0;0.47917144;0.0;0.0;0.0001
42;0.00014806;0.00015721;0.0;0.0001644775488145868;0.00011415525114155251;0.0;0.8625;0.6701;0.0;0.47917144;0.0;0.0;0.0001
43;0.00014786;0.00015911;0.0;0.00011748396343899057;0.00011415525114155251;0.0;0.8883;0.6912;0.0;0.47917144;0.0;0.0;0.0001
44;0.00014469;0.00016121;0.0;8.811297257924293e-05;0.00011415525114155251;0.0;0.9055;0.7145;0.0;0.375;0.0;0.0;0.0001
45;0.00013133;0.00016475;0.0;5.874198171949529e-05;0.00011415525114155251;0.0;0.9073;0.7276;0.0;0.375;0.0;0.0;0.0001
46;0.00011447;0.00016771;0.0;3.759486830047698e-05;0.00011415525114155251;0.0;0.9063;0.7391;0.0;0.375;0.0;0.0;0.0001
47;9.7691e-05;0.00016991;0.0;2.3496792687798115e-05;0.00011415525114155251;0.0;0.905;0.7545;0.0;0.375;0.0;0.0;0.0001
48;8.1818e-05;0.00017192;0.0;9.398717075119246e-06;0.00011415525114155251;0.0;0.9021;0.8132;0.0;0.375;0.0;0.0;0.0001
49;6.8373e-05;0.00017331;0.0;5.874198171949529e-06;0.00011415525114155251;0.0;0.8974;0.7995;0.0;0.375;0.0;0.0;0.0001
50;5.6442e-05;0.00017434;0.0;2.3496792687798115e-06;0.00011415525114155251;0.0;0.8935;0.7973;0.0;0.375;0.0;0.0;0.0001
51;5.6396e-05;0.0001748;0.0;1.1748396343899057e-06;0.00011415525114155251;0.0;0.8928;0.8067;0.0;0.375;0.0;0.0;0.0001
52;5.5808e-05;0.00017476;0.0;1.409807561267887e-05;0.00011415525114155251;0.0;0.8987;0.8174;0.0;0.375;0.0;0.0;0.0001
53;6.0416e-05;0.00017305;0.0;3.759486830047698e-05;0.00011415525114155251;0.0;0.9095;0.8243;0.0;0.375;0.0;0.0;0.0001
54;7.3925e-05;0.00017103;0.0;9.398717075119246e-05;0.00011415525114155251;0.0;0.9183;0.8297;0.0;0.375;0.0;0.0;0.0001
55;8.6122e-05;0.00017029;0.0;0.0001821001433304354;0.00011415525114155251;0.0;0.9243;0.8175;0.0;0.375;0.0;0.0;0.0001
56;0.00010016;0.00016888;0.0;0.00015860335064263727;0.00011415525114155251;0.0;0.9225;0.8167;0.0;0.375;0.0;0.0;0.0001
57;0.00011156;0.00016722;0.0;0.00014685495429873823;0.00011415525114155251;0.0003;0.9246;0.811;0.0;0.375;0.0;0.15332571;0.0001
58;0.00012588;0.00016594;0.0;0.0001644775488145868;0.00011415525114155251;0.0237;0.9292;0.7937;0.0;0.375;0.0;0.01280314;0.0001
59;0.00013563;0.000166;0.0;0.00018797434150238492;0.00011415525114155251;0.00153;0.9363;0.7743;0.0;0.375;0.0;0.0;0.0001
60;0.00014105;0.00016799;0.0;0.00020677177565262342;0.00011415525114155251;0.0284;0.9365;0.7586;0.0;0.375;0.0;0.0;0.0001
61;0.00014434;0.00017054;0.0;0.00018797434150238492;0.00011415525114155251;0.0035;0.9288;0.7403;0.0;0.375;0.0;0.0;0.0001
62;0.00014621;0.00017255;0.0;0.00019032402077116473;0.00011415525114155251;0.0;0.918;0.7176;0.0;0.375;0.0;0.0;0.0001
63;0.00015463;0.00017406;0.0;0.00021382081345896285;0.00011415525114155251;0.0;0.9055;0.696;0.0;0.375;0.0;0.0;0.0001
64;0.00017185;0.00017622;0.0;0.00022321953053408208;0.00011415525114155251;0.0;0.8865;0.6675;0.0;0.375;0.0;0.0;0.0001
65;0.00017397;0.00017864;0.0;0.00022321953053408208;0.00011415525114155251;0.0;0.8647;0.644;0.0;0.375;0.0;0.0;0.0001
66;0.00016965;0.00018041;0.0;0.0001644775488145868;0.00011415525114155251;0.0;0.8383;0.6291;0.0;0.375;0.0;0.0;0.0001
67;0.00016148;0.0001823;0.0;0.00011748396343899057;0.00011415525114155251;0.0;0.8167;0.6223;0.0;0.375;0.0;0.0;0.0001
68;0.00015184;0.00018409;0.0;8.811297257924293e-05;0.00011415525114155251;0.0;0.7987;0.6266;0.0;0.375;0.0;0.0;0.0001
69;0.00013985;0.00018563;0.0;5.874198171949529e-05;0.00011415525114155251;0.0;0.7762;0.6118;0.0;0.375;0.0;0.0;0.0001
70;0.00012529;0.00018636;0.0;3.759486830047698e-05;0.00011415525114155251;0.0;0.7591;0.5926;0.0;0.375;0.0;0.0;0.0001
71;0.00010981;0.00018742;0.0;2.3496792687798115e-05;0.00011415525114155251;0.0;0.744;0.581;0.0;0.375;0.0;0.0;0.0001
72;9.3068e-05;0.00018928;0.0;9.398717075119246e-06;0.00011415525114155251;0.0;0.724;0.5742;0.0;0.375;0.0;0.0;0.0001
73;8.3112e-05;0.00019125;0.0;5.874198171949529e-06;0.00011415525114155251;0.0;0.7001;0.5731;0.0;0.375;0.0;0.0;0.0001
74;7.5203e-05;0.00019344;0.0;2.3496792687798115e-06;0.00011415525114155251;0.0;0.6864;0.57;0.0;0.375;0.0;0.0;0.0001
75;6.6046e-05;0.00019628;0.0;1.1748396343899057e-06;0.00011415525114155251;0.0;0.6643;0.5723;0.0;0.375;0.0;0.0;0.0001
76;7.1262e-05;0.00020025;0.0;1.409807561267887e-05;0.00011415525114155251;0.0;0.6392;0.5821;0.0;0.375;0.0;0.0;0.0001
77;7.0454e-05;0.00020531;0.0;3.759486830047698e-05;0.00011415525114155251;0.0;0.6192;0.5817;0.0;0.375;0.0;0.0;0.0001
78;7.6671e-05;0.00021106;0.0;9.398717075119246e-05;0.00011415525114155251;0.0;0.6104;0.5875;0.0;0.375;0.0;0.0;0.0001
79;9.3807e-05;0.00021702;0.0;0.0001821001433304354;0.00011415525114155251;0.0;0.611;0.5926;0.0;0.375;0.0;0.0;0.0001
80;0.00010489;0.00022146;0.0;0.00015860335064263727;0.00011415525114155251;0.0;0.6079;0.605;0.0;0.375;0.0;0.0;0.0001
81;0.00011454;0.00022251;0.0;0.00014685495429873823;0.00011415525114155251;0.00114;0.6004;0.6017;0.0;0.375;0.0;0.22637829;0.0001
82;0.00012709;0.00022118;0.0;0.0001644775488145868;0.00011415525114155251;0.0413;0.6068;0.5801;0.0;0.375;0.0;0.04432629;0.0001
83;0.0001356;0.0002189;0.0;0.00018797434150238492;0.00011415525114155251;0.00765;0.6028;0.5568;0.0;0.375;0.0;0.0;0.0001
84;0.00013923;0.00021806;0.0;0.00020677177565262342;0.00011415525114155251;0.0036;0.5967;0.5475;0.0;0.375;0.0;0.0;0.0001
85;0.00014322;0.0002195;0.0;0.00018797434150238492;0.00011415525114155251;0.00034;0.5996;0.5441;0.0;0.375;0.0;0.0;0.0001
86;0.00014382;0.00022241;0.0;0.00019032402077116473;0.00011415525114155251;0.0;0.6158;0.5402;0.0;0.375;0.0;0.0;0.0001
87;0.00015189;0.00022444;0.0;0.00021382081345896285;0.00011415525114155251;0.0;0.6329;0.505;0.0;0.375;0.0;0.0;0.0001
88;0.00017088;0.00022668;0.0;0.00022321953053408208;0.00011415525114155251;0.0;0.6254;0.4745;0.0;0.375;0.0;0.0;0.0001
89;0.00017419;0.00022901;0.0;0.00022321953053408208;0.00011415525114155251;0.0;0.603;0.4582;0.0;0.375;0.0;0.0;0.0001
90;0.00017226;0.00023056;0.0;0.0001644775488145868;0.00011415525114155251;0.0;0.5792;0.4409;0.0;0.375;0.0;0.0;0.0001
91;0.00016828;0.00023191;0.0;0.00011748396343899057;0.00011415525114155251;0.0;0.5507;0.4414;0.0;0.375;0.0;0.0;0.0001
92;0.0001593;0.00023303;0.0;8.811297257924293e-05;0.00011415525114155251;0.0;0.5253;0.4106;0.0;0.375;0.0;0.0;0.0001
93;0.0001467;0.00023476;0.0;5.874198171949529e-05;0.00011415525114155251;0.0;0.5141;0.3888;0.0;0.375;0.0;0.0;0.0001
94;0.00012582;0.00023659;0.0;3.759486830047698e-05;0.00011415525114155251;0.0;0.4885;0.3795;0.0;0.375;0.0;0.0;0.0001
95;0.00010443;0.00024057;0.0;2.3496792687798115e-05;0.00011415525114155251;0.0;0.4468;0.3915;0.0;0.375;0.0;0.0;0.0001
96;8.9763e-05;0.00024526;0.0;9.398717075119246e-06;0.00011415525114155251;0.0;0.4151;0.3825;0.0;0.375;0.0;0.0;0.0001
97;7.8649e-05;0.00024991;0.0;5.874198171949529e-06;0.00011415525114155251;0.0;0.3777;0.3921;0.0;0.375;0.0;0.0;0.0001
98;7.5882e-05;0.00025388;0.0;2.3496792687798115e-06;0.00011415525114155251;0.0;0.3585;0.3958;0.0;0.375;0.0;0.0;0.0001
99;7.1189e-05;0.00025643;0.0;1.1748396343899057e-06;0.00011415525114155251;0.0;0.3568;0.3907;0.0;0.375;0.0;0.0;0.0001
100;7.3395e-05;0.000258;0.0;1.409807561267887e-05;0.00011415525114155251;0.0;0.3797;0.3634;0.0;0.375;0.0;0.0;0.0001
101;8.4049e-05;0.00026081;0.0;3.759486830047698e-05;0.00011415525114155251;0.0;0.4145;0.3254;0.0;0.375;0.0;0.0;0.0001
102;0.00012121;0.0002646;0.0;9.398717075119246e-05;0.00011415525114155251;0.0;0.4188;0.2781;0.0;0.375;0.0;0.0;0.0001
103;0.00016602;0.00026884;0.0;0.0001821001433304354;0.00011415525114155251;0.0;0.4117;0.2071;0.0;0.375;0.0;0.0;0.0001
104;0.0001979;0.00027227;0.0;0.00015860335064263727;0.00011415525114155251;0.0;0.3968;0.1565;0.0;0.375;0.0;0.0;0.0001
105;0.00020878;0.00027281;0.0;0.00014685495429873823;0.00011415525114155251;0.00547;0.3758;0.1318;0.0;0.375;0.0;0.09271971;0.0001
106;0.00021087;0.00027259;0.0;0.0001644775488145868;0.00011415525114155251;0.00548;0.366;0.1115;0.0;0.375;0.0;0.394446;0.0001
107;0.00021088;0.00027253;0.0;0.00018797434150238492;0.00011415525114155251;0.13843;0.3692;0.1011;0.0;0.375;0.0;0.05613771;0.0001
108;0.00020517;0.00027343;0.0;0.00020677177565262342;0.00011415525114155251;0.00169;0.3781;0.0997;0.0;0.375;0.0;0.15783857;0.0001
109;0.00020871;0.00027638;0.0;0.00018797434150238492;0.00011415525114155251;0.14917;0.3931;0.0978;0.0;0.375;0.0;0.0;0.0001
110;0.00020699;0.00028176;0.0;0.00019032402077116473;0.00011415525114155251;0.0;0.4034;0.1016;0.0;0.375;0.0;0.0;0.0001
111;0.00021039;0.00028612;0.0;0.00021382081345896285;0.00011415525114155251;0.0;0.4066;0.1073;0.0;0.375;0.0;0.0;0.0001
112;0.00022041;0.00028937;0.0;0.00022321953053408208;0.00011415525114155251;0.0;0.3863;0.1007;0.0;0.375;0.0;0.0;0.0001
113;0.00021625;0.00029251;0.0;0.00022321953053408208;0.00011415525114155251;0.0;0.3383;0.0966;0.0;0.375;0.0;0.0;0.0001
114;0.00021058;0.00029588;0.0;0.0001644775488145868;0.00011415525114155251;0.0;0.28;0.0979;0.0;0.375;0.0;0.0;0.0001
115;0.00019906;0.00029868;0.0;0.00011748396343899057;0.00011415525114155251;0.0;0.2361;0.1082;0.0;0.375;0.0;0.0;0.0001
116;0.00018919;0.00029984;0.0;8.811297257924293e-05;0.00011415525114155251;0.0;0.2021;0.1151;0.0;0.375;0.0;0.0;0.0001
117;0.00017279;0.00030121;0.0;5.874198171949529e-05;0.00011415525114155251;0.0;0.1781;0.1213;0.0;0.375;0.0;0.0;0.0001
118;0.00015038;0.00030357;0.0;3.759486830047698e-05;0.00011415525114155251;0.0;0.1562;0.1149;0.0;0.375;0.0;0.0;0.0001
119;0.00012587;0.00030623;0.0;2.3496792687798115e-05;0.00011415525114155251;0.0;0.1384;0.1034;0.0;0.5;0.0;0.0;0.0001
120;0.00010435;0.00030849;0.0;9.398717075119246e-06;0.00011415525114155251;0.0;0.1224;0.0982;0.0;0.625;0.0;0.0;0.0001
121;8.9971e-05;0.00031035;0.0;5.874198171949529e-06;0.00011415525114155251;0.0;0.1053;0.1001;0.0;0.625;0.0;0.0;0.0001
122;8.54e-05;0.00031169;0.0;2.3496792687798115e-06;0.00011415525114155251;0.0;0.089;0.1062;0.0;0.625;0.0;0.0;0.0001
123;8.4716e-05;0.0003126;0.0;1.1748396343899057e-06;0.00011415525114155251;0.0;0.0766;0.1149;0.0;0.625;0.0;0.0;0.0001
124;8.9381e-05;0.00031326;0.0;1.409807561267887e-05;0.00011415525114155251;0.0;0.0689;0.125;0.0;0.625;0.0;0.0;0.0001
125;0.0001011;0.00031426;0.0;3.759486830047698e-05;0.00011415525114155251;0.0;0.0647;0.1447;0.0;0.625;0.0;0.0;0.0001
126;0.00013937;0.00031591;0.0;9.398717075119246e-05;0.00011415525114155251;0.0;0.0661;0.1822;0.0;0.625;0.0;0.0;0.0001
127;0.00018655;0.00031717;0.0;0.0001821001433304354;0.00011415525114155251;0.0;0.0688;0.2333;0.0;0.625;0.0;0.0;0.0001
128;0.00021711;0.00031611;0.0;0.00015860335064263727;0.00011415525114155251;0.0;0.0619;0.292;0.0;0.625;0.0;0.0;0.0001
129;0.00021926;0.00030949;0.0;0.00014685495429873823;0.00011415525114155251;0.06454;0.0485;0.3494;0.0;0.625;0.0;0.10924457;0.0001
130;0.00021672;0.0003024;0.0;0.0001644775488145868;0.00011415525114155251;0.12797;0.039;0.4347;0.0;0.625;0.0;0.24127629;0.0001
